// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 4 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\dac63f4e-30de-442b-b9ba-42e011d3939a
// command took 1.94s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\dac63f4e-30de-442b-b9ba-42e011d3939a
// command took 2.77s and exited with 0
// ***** Done, took 00:00:04 (4.84 sec)   *****
// Found 4 benchmarks:
//   ListOfTuplesContainsBenchmark.ListContainsTuple: DefaultJob
//   ListOfTuplesContainsBenchmark.ListContainsStruct: DefaultJob
//   ListOfTuplesContainsBenchmark.MapContainsTuple: DefaultJob
//   ListOfTuplesContainsBenchmark.MapContainsStruct: DefaultJob

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.ListContainsTuple: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "dac63f4e-30de-442b-b9ba-42e011d3939a.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.ListContainsTuple" --job "Default" --benchmarkId 0 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\dac63f4e-30de-442b-b9ba-42e011d3939a\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadActual   7: 9 op, 568962100.00 ns, 63.2180 ms/op
WorkloadActual   8: 9 op, 536673100.00 ns, 59.6303 ms/op
WorkloadActual   9: 9 op, 538788300.00 ns, 59.8654 ms/op
WorkloadActual  10: 9 op, 568687000.00 ns, 63.1874 ms/op
WorkloadActual  11: 9 op, 577408800.00 ns, 64.1565 ms/op
WorkloadActual  12: 9 op, 548971900.00 ns, 60.9969 ms/op
WorkloadActual  13: 9 op, 539332900.00 ns, 59.9259 ms/op
WorkloadActual  14: 9 op, 583659000.00 ns, 64.8510 ms/op
WorkloadActual  15: 9 op, 559438800.00 ns, 62.1599 ms/op
WorkloadActual  16: 9 op, 541488200.00 ns, 60.1654 ms/op
WorkloadActual  17: 9 op, 560327100.00 ns, 62.2586 ms/op
WorkloadActual  18: 9 op, 568806100.00 ns, 63.2007 ms/op
WorkloadActual  19: 9 op, 540074200.00 ns, 60.0082 ms/op
WorkloadActual  20: 9 op, 600770500.00 ns, 66.7523 ms/op
WorkloadActual  21: 9 op, 545636600.00 ns, 60.6263 ms/op
WorkloadActual  22: 9 op, 582683400.00 ns, 64.7426 ms/op
WorkloadActual  23: 9 op, 539232900.00 ns, 59.9148 ms/op
WorkloadActual  24: 9 op, 559495500.00 ns, 62.1662 ms/op
WorkloadActual  25: 9 op, 538387800.00 ns, 59.8209 ms/op
WorkloadActual  26: 9 op, 569180000.00 ns, 63.2422 ms/op
WorkloadActual  27: 9 op, 537964000.00 ns, 59.7738 ms/op
WorkloadActual  28: 9 op, 539941200.00 ns, 59.9935 ms/op
WorkloadActual  29: 9 op, 577401200.00 ns, 64.1557 ms/op
WorkloadActual  30: 9 op, 566265200.00 ns, 62.9184 ms/op
WorkloadActual  31: 9 op, 558967900.00 ns, 62.1075 ms/op
WorkloadActual  32: 9 op, 559551000.00 ns, 62.1723 ms/op
WorkloadActual  33: 9 op, 564919600.00 ns, 62.7688 ms/op

// AfterActualRun
WorkloadResult   1: 9 op, 538223800.00 ns, 59.8026 ms/op
WorkloadResult   2: 9 op, 538012900.00 ns, 59.7792 ms/op
WorkloadResult   3: 9 op, 573308900.00 ns, 63.7010 ms/op
WorkloadResult   4: 9 op, 537800600.00 ns, 59.7556 ms/op
WorkloadResult   5: 9 op, 538944000.00 ns, 59.8827 ms/op
WorkloadResult   6: 9 op, 538626100.00 ns, 59.8473 ms/op
WorkloadResult   7: 9 op, 568962100.00 ns, 63.2180 ms/op
WorkloadResult   8: 9 op, 536673100.00 ns, 59.6303 ms/op
WorkloadResult   9: 9 op, 538788300.00 ns, 59.8654 ms/op
WorkloadResult  10: 9 op, 568687000.00 ns, 63.1874 ms/op
WorkloadResult  11: 9 op, 577408800.00 ns, 64.1565 ms/op
WorkloadResult  12: 9 op, 548971900.00 ns, 60.9969 ms/op
WorkloadResult  13: 9 op, 539332900.00 ns, 59.9259 ms/op
WorkloadResult  14: 9 op, 583659000.00 ns, 64.8510 ms/op
WorkloadResult  15: 9 op, 559438800.00 ns, 62.1599 ms/op
WorkloadResult  16: 9 op, 541488200.00 ns, 60.1654 ms/op
WorkloadResult  17: 9 op, 560327100.00 ns, 62.2586 ms/op
WorkloadResult  18: 9 op, 568806100.00 ns, 63.2007 ms/op
WorkloadResult  19: 9 op, 540074200.00 ns, 60.0082 ms/op
WorkloadResult  20: 9 op, 600770500.00 ns, 66.7523 ms/op
WorkloadResult  21: 9 op, 545636600.00 ns, 60.6263 ms/op
WorkloadResult  22: 9 op, 582683400.00 ns, 64.7426 ms/op
WorkloadResult  23: 9 op, 539232900.00 ns, 59.9148 ms/op
WorkloadResult  24: 9 op, 559495500.00 ns, 62.1662 ms/op
WorkloadResult  25: 9 op, 538387800.00 ns, 59.8209 ms/op
WorkloadResult  26: 9 op, 569180000.00 ns, 63.2422 ms/op
WorkloadResult  27: 9 op, 537964000.00 ns, 59.7738 ms/op
WorkloadResult  28: 9 op, 539941200.00 ns, 59.9935 ms/op
WorkloadResult  29: 9 op, 577401200.00 ns, 64.1557 ms/op
WorkloadResult  30: 9 op, 566265200.00 ns, 62.9184 ms/op
WorkloadResult  31: 9 op, 558967900.00 ns, 62.1075 ms/op
WorkloadResult  32: 9 op, 559551000.00 ns, 62.1723 ms/op
WorkloadResult  33: 9 op, 564919600.00 ns, 62.7688 ms/op
GC:  0 0 0 0 9
Threading:  2 0 9

// AfterAll
// Benchmark Process 24116 has exited with code 0

Mean = 61.7439 ms, StdErr = 0.3405 ms (0.55%); N = 33, StdDev = 1.9560 ms
Min = 59.6303 ms, Q1 = 59.8740 ms, Median = 62.1075 ms, Q3 = 63.2093 ms, Max = 66.7523 ms
IQR = 3.3353 ms, LowerFence = 54.8710 ms, UpperFence = 68.2123 ms
ConfidenceInterval = [60.5107 ms; 62.9771 ms] (CI 99.9%), Margin = 1.2332 ms (2.00% of Mean)
Skewness = 0.56, Kurtosis = 2.25, MValue = 2

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.ListContainsStruct: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "dac63f4e-30de-442b-b9ba-42e011d3939a.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.ListContainsStruct" --job "Default" --benchmarkId 1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\dac63f4e-30de-442b-b9ba-42e011d3939a\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 274700.00 ns, 274.7000 us/op
WorkloadJitting  1: 1 op, 49822000.00 ns, 49.8220 ms/op

WorkloadPilot    1: 2 op, 92717800.00 ns, 46.3589 ms/op
WorkloadPilot    2: 3 op, 136921100.00 ns, 45.6404 ms/op
WorkloadPilot    3: 4 op, 179555000.00 ns, 44.8888 ms/op
WorkloadPilot    4: 5 op, 230339400.00 ns, 46.0679 ms/op
WorkloadPilot    5: 6 op, 325678700.00 ns, 54.2798 ms/op
WorkloadPilot    6: 7 op, 330142900.00 ns, 47.1633 ms/op
WorkloadPilot    7: 8 op, 365423800.00 ns, 45.6780 ms/op
WorkloadPilot    8: 9 op, 424266900.00 ns, 47.1408 ms/op
WorkloadPilot    9: 10 op, 470047600.00 ns, 47.0048 ms/op
WorkloadPilot   10: 11 op, 531381200.00 ns, 48.3074 ms/op

WorkloadWarmup   1: 11 op, 502541100.00 ns, 45.6856 ms/op
WorkloadWarmup   2: 11 op, 498288500.00 ns, 45.2990 ms/op
WorkloadWarmup   3: 11 op, 516836500.00 ns, 46.9851 ms/op
WorkloadWarmup   4: 11 op, 529673400.00 ns, 48.1521 ms/op
WorkloadWarmup   5: 11 op, 500530000.00 ns, 45.5027 ms/op
WorkloadWarmup   6: 11 op, 516646600.00 ns, 46.9679 ms/op
WorkloadWarmup   7: 11 op, 502338600.00 ns, 45.6671 ms/op

// BeforeActualRun
WorkloadActual   1: 11 op, 515716600.00 ns, 46.8833 ms/op
WorkloadActual   2: 11 op, 508004100.00 ns, 46.1822 ms/op
WorkloadActual   3: 11 op, 497168100.00 ns, 45.1971 ms/op
WorkloadActual   4: 11 op, 497489400.00 ns, 45.2263 ms/op
WorkloadActual   5: 11 op, 522814200.00 ns, 47.5286 ms/op
WorkloadActual   6: 11 op, 533395400.00 ns, 48.4905 ms/op
WorkloadActual   7: 11 op, 520647600.00 ns, 47.3316 ms/op
WorkloadActual   8: 11 op, 503156300.00 ns, 45.7415 ms/op
WorkloadActual   9: 11 op, 492681000.00 ns, 44.7892 ms/op
WorkloadActual  10: 11 op, 536713100.00 ns, 48.7921 ms/op
WorkloadActual  11: 11 op, 511932600.00 ns, 46.5393 ms/op
WorkloadActual  12: 11 op, 516448000.00 ns, 46.9498 ms/op
WorkloadActual  13: 11 op, 494983400.00 ns, 44.9985 ms/op
WorkloadActual  14: 11 op, 537652100.00 ns, 48.8775 ms/op
WorkloadActual  15: 11 op, 495964900.00 ns, 45.0877 ms/op
WorkloadActual  16: 11 op, 492028300.00 ns, 44.7298 ms/op
WorkloadActual  17: 11 op, 491162200.00 ns, 44.6511 ms/op
WorkloadActual  18: 11 op, 521557400.00 ns, 47.4143 ms/op
WorkloadActual  19: 11 op, 510245500.00 ns, 46.3860 ms/op
WorkloadActual  20: 11 op, 521326200.00 ns, 47.3933 ms/op
WorkloadActual  21: 11 op, 490859100.00 ns, 44.6236 ms/op
WorkloadActual  22: 11 op, 520330600.00 ns, 47.3028 ms/op
WorkloadActual  23: 11 op, 495165300.00 ns, 45.0150 ms/op
WorkloadActual  24: 11 op, 497753500.00 ns, 45.2503 ms/op
WorkloadActual  25: 11 op, 509487500.00 ns, 46.3170 ms/op
WorkloadActual  26: 11 op, 538072700.00 ns, 48.9157 ms/op
WorkloadActual  27: 11 op, 494952100.00 ns, 44.9956 ms/op
WorkloadActual  28: 11 op, 511672000.00 ns, 46.5156 ms/op
WorkloadActual  29: 11 op, 494367200.00 ns, 44.9425 ms/op
WorkloadActual  30: 11 op, 512882600.00 ns, 46.6257 ms/op

// AfterActualRun
WorkloadResult   1: 11 op, 515716600.00 ns, 46.8833 ms/op
WorkloadResult   2: 11 op, 508004100.00 ns, 46.1822 ms/op
WorkloadResult   3: 11 op, 497168100.00 ns, 45.1971 ms/op
WorkloadResult   4: 11 op, 497489400.00 ns, 45.2263 ms/op
WorkloadResult   5: 11 op, 522814200.00 ns, 47.5286 ms/op
WorkloadResult   6: 11 op, 533395400.00 ns, 48.4905 ms/op
WorkloadResult   7: 11 op, 520647600.00 ns, 47.3316 ms/op
WorkloadResult   8: 11 op, 503156300.00 ns, 45.7415 ms/op
WorkloadResult   9: 11 op, 492681000.00 ns, 44.7892 ms/op
WorkloadResult  10: 11 op, 536713100.00 ns, 48.7921 ms/op
WorkloadResult  11: 11 op, 511932600.00 ns, 46.5393 ms/op
WorkloadResult  12: 11 op, 516448000.00 ns, 46.9498 ms/op
WorkloadResult  13: 11 op, 494983400.00 ns, 44.9985 ms/op
WorkloadResult  14: 11 op, 537652100.00 ns, 48.8775 ms/op
WorkloadResult  15: 11 op, 495964900.00 ns, 45.0877 ms/op
WorkloadResult  16: 11 op, 492028300.00 ns, 44.7298 ms/op
WorkloadResult  17: 11 op, 491162200.00 ns, 44.6511 ms/op
WorkloadResult  18: 11 op, 521557400.00 ns, 47.4143 ms/op
WorkloadResult  19: 11 op, 510245500.00 ns, 46.3860 ms/op
WorkloadResult  20: 11 op, 521326200.00 ns, 47.3933 ms/op
WorkloadResult  21: 11 op, 490859100.00 ns, 44.6236 ms/op
WorkloadResult  22: 11 op, 520330600.00 ns, 47.3028 ms/op
WorkloadResult  23: 11 op, 495165300.00 ns, 45.0150 ms/op
WorkloadResult  24: 11 op, 497753500.00 ns, 45.2503 ms/op
WorkloadResult  25: 11 op, 509487500.00 ns, 46.3170 ms/op
WorkloadResult  26: 11 op, 538072700.00 ns, 48.9157 ms/op
WorkloadResult  27: 11 op, 494952100.00 ns, 44.9956 ms/op
WorkloadResult  28: 11 op, 511672000.00 ns, 46.5156 ms/op
WorkloadResult  29: 11 op, 494367200.00 ns, 44.9425 ms/op
WorkloadResult  30: 11 op, 512882600.00 ns, 46.6257 ms/op
GC:  0 0 0 48 11
Threading:  2 0 11

// AfterAll
// Benchmark Process 21920 has exited with code 0

Mean = 46.3231 ms, StdErr = 0.2489 ms (0.54%); N = 30, StdDev = 1.3634 ms
Min = 44.6236 ms, Q1 = 45.0150 ms, Median = 46.3515 ms, Q3 = 47.3316 ms, Max = 48.9157 ms
IQR = 2.3166 ms, LowerFence = 41.5402 ms, UpperFence = 50.8065 ms
ConfidenceInterval = [45.4122 ms; 47.2340 ms] (CI 99.9%), Margin = 0.9109 ms (1.97% of Mean)
Skewness = 0.44, Kurtosis = 1.95, MValue = 2

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.MapContainsTuple: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "dac63f4e-30de-442b-b9ba-42e011d3939a.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.MapContainsTuple" --job "Default" --benchmarkId 2 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\dac63f4e-30de-442b-b9ba-42e011d3939a\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 224900.00 ns, 224.9000 us/op
WorkloadJitting  1: 1 op, 2057200.00 ns, 2.0572 ms/op

OverheadJitting  2: 16 op, 636500.00 ns, 39.7812 us/op
WorkloadJitting  2: 16 op, 6745100.00 ns, 421.5688 us/op

WorkloadPilot    1: 16 op, 5359200.00 ns, 334.9500 us/op
WorkloadPilot    2: 32 op, 11073300.00 ns, 346.0406 us/op
WorkloadPilot    3: 64 op, 22863300.00 ns, 357.2391 us/op
WorkloadPilot    4: 128 op, 41135400.00 ns, 321.3703 us/op
WorkloadPilot    5: 256 op, 83435000.00 ns, 325.9180 us/op
WorkloadPilot    6: 512 op, 158660400.00 ns, 309.8836 us/op
WorkloadPilot    7: 1024 op, 312001800.00 ns, 304.6893 us/op
WorkloadPilot    8: 2048 op, 653154500.00 ns, 318.9231 us/op

OverheadWarmup   1: 2048 op, 24700.00 ns, 12.0605 ns/op
OverheadWarmup   2: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadWarmup   3: 2048 op, 4400.00 ns, 2.1484 ns/op
OverheadWarmup   4: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadWarmup   5: 2048 op, 4400.00 ns, 2.1484 ns/op
OverheadWarmup   6: 2048 op, 4400.00 ns, 2.1484 ns/op

OverheadActual   1: 2048 op, 4500.00 ns, 2.1973 ns/op
OverheadActual   2: 2048 op, 4600.00 ns, 2.2461 ns/op
OverheadActual   3: 2048 op, 4300.00 ns, 2.0996 ns/op
OverheadActual   4: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadActual   5: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual   6: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadActual   7: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadActual   8: 2048 op, 17600.00 ns, 8.5938 ns/op
OverheadActual   9: 2048 op, 4000.00 ns, 1.9531 ns/op
OverheadActual  10: 2048 op, 4300.00 ns, 2.0996 ns/op
OverheadActual  11: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadActual  12: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual  13: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadActual  14: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadActual  15: 2048 op, 4300.00 ns, 2.0996 ns/op

WorkloadWarmup   1: 2048 op, 627760100.00 ns, 306.5235 us/op
WorkloadWarmup   2: 2048 op, 623066800.00 ns, 304.2318 us/op
WorkloadWarmup   3: 2048 op, 628780800.00 ns, 307.0219 us/op
WorkloadWarmup   4: 2048 op, 644791700.00 ns, 314.8397 us/op
WorkloadWarmup   5: 2048 op, 625316800.00 ns, 305.3305 us/op
WorkloadWarmup   6: 2048 op, 626141500.00 ns, 305.7332 us/op
WorkloadWarmup   7: 2048 op, 646583800.00 ns, 315.7147 us/op
WorkloadWarmup   8: 2048 op, 625555800.00 ns, 305.4472 us/op

// BeforeActualRun
WorkloadActual   1: 2048 op, 622522100.00 ns, 303.9659 us/op
WorkloadActual   2: 2048 op, 647809400.00 ns, 316.3132 us/op
WorkloadActual   3: 2048 op, 603581800.00 ns, 294.7177 us/op
WorkloadActual   4: 2048 op, 624068200.00 ns, 304.7208 us/op
WorkloadActual   5: 2048 op, 602180700.00 ns, 294.0335 us/op
WorkloadActual   6: 2048 op, 652969800.00 ns, 318.8329 us/op
WorkloadActual   7: 2048 op, 622737200.00 ns, 304.0709 us/op
WorkloadActual   8: 2048 op, 604259100.00 ns, 295.0484 us/op
WorkloadActual   9: 2048 op, 646542800.00 ns, 315.6947 us/op
WorkloadActual  10: 2048 op, 622767700.00 ns, 304.0858 us/op
WorkloadActual  11: 2048 op, 624976300.00 ns, 305.1642 us/op
WorkloadActual  12: 2048 op, 649220400.00 ns, 317.0021 us/op
WorkloadActual  13: 2048 op, 624118300.00 ns, 304.7453 us/op
WorkloadActual  14: 2048 op, 624046300.00 ns, 304.7101 us/op
WorkloadActual  15: 2048 op, 621302100.00 ns, 303.3702 us/op
WorkloadActual  16: 2048 op, 646797600.00 ns, 315.8191 us/op
WorkloadActual  17: 2048 op, 625562000.00 ns, 305.4502 us/op
WorkloadActual  18: 2048 op, 624722400.00 ns, 305.0402 us/op
WorkloadActual  19: 2048 op, 647970900.00 ns, 316.3920 us/op
WorkloadActual  20: 2048 op, 628634700.00 ns, 306.9505 us/op
WorkloadActual  21: 2048 op, 624703200.00 ns, 305.0309 us/op
WorkloadActual  22: 2048 op, 648687300.00 ns, 316.7418 us/op

// AfterActualRun
WorkloadResult   1: 2048 op, 622517900.00 ns, 303.9638 us/op
WorkloadResult   2: 2048 op, 647805200.00 ns, 316.3111 us/op
WorkloadResult   3: 2048 op, 603577600.00 ns, 294.7156 us/op
WorkloadResult   4: 2048 op, 624064000.00 ns, 304.7188 us/op
WorkloadResult   5: 2048 op, 602176500.00 ns, 294.0315 us/op
WorkloadResult   6: 2048 op, 652965600.00 ns, 318.8309 us/op
WorkloadResult   7: 2048 op, 622733000.00 ns, 304.0688 us/op
WorkloadResult   8: 2048 op, 604254900.00 ns, 295.0463 us/op
WorkloadResult   9: 2048 op, 646538600.00 ns, 315.6927 us/op
WorkloadResult  10: 2048 op, 622763500.00 ns, 304.0837 us/op
WorkloadResult  11: 2048 op, 624972100.00 ns, 305.1622 us/op
WorkloadResult  12: 2048 op, 649216200.00 ns, 317.0001 us/op
WorkloadResult  13: 2048 op, 624114100.00 ns, 304.7432 us/op
WorkloadResult  14: 2048 op, 624042100.00 ns, 304.7081 us/op
WorkloadResult  15: 2048 op, 621297900.00 ns, 303.3681 us/op
WorkloadResult  16: 2048 op, 646793400.00 ns, 315.8171 us/op
WorkloadResult  17: 2048 op, 625557800.00 ns, 305.4481 us/op
WorkloadResult  18: 2048 op, 624718200.00 ns, 305.0382 us/op
WorkloadResult  19: 2048 op, 647966700.00 ns, 316.3900 us/op
WorkloadResult  20: 2048 op, 628630500.00 ns, 306.9485 us/op
WorkloadResult  21: 2048 op, 624699000.00 ns, 305.0288 us/op
WorkloadResult  22: 2048 op, 648683100.00 ns, 316.7398 us/op
GC:  0 0 0 0 2048
Threading:  2 0 2048

// AfterAll
// Benchmark Process 4208 has exited with code 0

Mean = 307.1752 us, StdErr = 1.6069 us (0.52%); N = 22, StdDev = 7.5369 us
Min = 294.0315 us, Q1 = 304.0688 us, Median = 305.0335 us, Q3 = 315.8171 us, Max = 318.8309 us
IQR = 11.7482 us, LowerFence = 286.4465 us, UpperFence = 333.4395 us
ConfidenceInterval = [301.0382 us; 313.3123 us] (CI 99.9%), Margin = 6.1371 us (2.00% of Mean)
Skewness = 0, Kurtosis = 1.94, MValue = 2

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.MapContainsStruct: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "dac63f4e-30de-442b-b9ba-42e011d3939a.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.MapContainsStruct" --job "Default" --benchmarkId 3 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\dac63f4e-30de-442b-b9ba-42e011d3939a\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 234500.00 ns, 234.5000 us/op
WorkloadJitting  1: 1 op, 117076300.00 ns, 117.0763 ms/op

WorkloadPilot    1: 2 op, 231242200.00 ns, 115.6211 ms/op
WorkloadPilot    2: 3 op, 346574600.00 ns, 115.5249 ms/op
WorkloadPilot    3: 4 op, 487189700.00 ns, 121.7974 ms/op
WorkloadPilot    4: 5 op, 578555000.00 ns, 115.7110 ms/op

WorkloadWarmup   1: 5 op, 573972500.00 ns, 114.7945 ms/op
WorkloadWarmup   2: 5 op, 582199400.00 ns, 116.4399 ms/op
WorkloadWarmup   3: 5 op, 599862100.00 ns, 119.9724 ms/op
WorkloadWarmup   4: 5 op, 578119300.00 ns, 115.6239 ms/op
WorkloadWarmup   5: 5 op, 584367200.00 ns, 116.8734 ms/op
WorkloadWarmup   6: 5 op, 595385100.00 ns, 119.0770 ms/op
WorkloadWarmup   7: 5 op, 582026100.00 ns, 116.4052 ms/op

// BeforeActualRun
WorkloadActual   1: 5 op, 574933100.00 ns, 114.9866 ms/op
WorkloadActual   2: 5 op, 575169800.00 ns, 115.0340 ms/op
WorkloadActual   3: 5 op, 598438700.00 ns, 119.6877 ms/op
WorkloadActual   4: 5 op, 575716700.00 ns, 115.1433 ms/op
WorkloadActual   5: 5 op, 577367400.00 ns, 115.4735 ms/op
WorkloadActual   6: 5 op, 575319000.00 ns, 115.0638 ms/op
WorkloadActual   7: 5 op, 601845500.00 ns, 120.3691 ms/op
WorkloadActual   8: 5 op, 577899900.00 ns, 115.5800 ms/op
WorkloadActual   9: 5 op, 585738800.00 ns, 117.1478 ms/op
WorkloadActual  10: 5 op, 600578100.00 ns, 120.1156 ms/op
WorkloadActual  11: 5 op, 575013600.00 ns, 115.0027 ms/op
WorkloadActual  12: 5 op, 595622900.00 ns, 119.1246 ms/op
WorkloadActual  13: 5 op, 575001800.00 ns, 115.0004 ms/op
WorkloadActual  14: 5 op, 603577800.00 ns, 120.7156 ms/op
WorkloadActual  15: 5 op, 576259300.00 ns, 115.2519 ms/op
WorkloadActual  16: 5 op, 575076700.00 ns, 115.0153 ms/op
WorkloadActual  17: 5 op, 579772900.00 ns, 115.9546 ms/op

// AfterActualRun
WorkloadResult   1: 5 op, 574933100.00 ns, 114.9866 ms/op
WorkloadResult   2: 5 op, 575169800.00 ns, 115.0340 ms/op
WorkloadResult   3: 5 op, 598438700.00 ns, 119.6877 ms/op
