// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 5 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\d5f100d6-8642-45f2-a83d-87f61fa79825
// command took 2.68s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\d5f100d6-8642-45f2-a83d-87f61fa79825
// command took 4.34s and exited with 0
// ***** Done, took 00:00:07 (7.21 sec)   *****
// Found 5 benchmarks:
//   ListOfTuplesContainsBenchmark.ListTupleContains: Job-RPPWZV(IterationCount=5)
//   ListOfTuplesContainsBenchmark.ListStructContains: Job-RPPWZV(IterationCount=5)
//   ListOfTuplesContainsBenchmark.MapContainsTuple: Job-RPPWZV(IterationCount=5)
//   ListOfTuplesContainsBenchmark.MapContainsStruct: Job-RPPWZV(IterationCount=5)
//   ListOfTuplesContainsBenchmark.MapContainsStructForEach: Job-RPPWZV(IterationCount=5)

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.ListTupleContains: Job-RPPWZV(IterationCount=5)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "d5f100d6-8642-45f2-a83d-87f61fa79825.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.ListTupleContains" --job "IterationCount=5" --benchmarkId 0 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\d5f100d6-8642-45f2-a83d-87f61fa79825\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: Job-KPEKXK(IterationCount=5)

Min = 103.1104 us, Q1 = 104.3085 us, Median = 109.0792 us, Q3 = 112.9325 us, Max = 115.6598 us
IQR = 8.6240 us, LowerFence = 91.3724 us, UpperFence = 125.8685 us
ConfidenceInterval = [90.2161 us; 127.2083 us] (CI 99.9%), Margin = 18.4961 us (17.01% of Mean)
Skewness = 0.23, Kurtosis = 1.29, MValue = 2.67

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.MapContainsTuple: Job-RPPWZV(IterationCount=5)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "d5f100d6-8642-45f2-a83d-87f61fa79825.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.MapContainsTuple" --job "IterationCount=5" --benchmarkId 2 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\d5f100d6-8642-45f2-a83d-87f61fa79825\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: Job-UEVTTF(IterationCount=5)

OverheadJitting  1: 1 op, 333200.00 ns, 333.2000 us/op
WorkloadJitting  1: 1 op, 2773600.00 ns, 2.7736 ms/op

OverheadJitting  2: 16 op, 333900.00 ns, 20.8687 us/op
WorkloadJitting  2: 16 op, 5410500.00 ns, 338.1562 us/op

WorkloadPilot    1: 16 op, 7263600.00 ns, 453.9750 us/op
WorkloadPilot    2: 32 op, 12270300.00 ns, 383.4469 us/op
WorkloadPilot    3: 64 op, 21334000.00 ns, 333.3438 us/op
WorkloadPilot    4: 128 op, 43874000.00 ns, 342.7656 us/op
WorkloadPilot    5: 256 op, 88804300.00 ns, 346.8918 us/op
WorkloadPilot    6: 512 op, 177545900.00 ns, 346.7693 us/op
WorkloadPilot    7: 1024 op, 359304600.00 ns, 350.8834 us/op
WorkloadPilot    8: 2048 op, 658115700.00 ns, 321.3456 us/op

OverheadWarmup   1: 2048 op, 7400.00 ns, 3.6133 ns/op
OverheadWarmup   2: 2048 op, 4500.00 ns, 2.1973 ns/op
OverheadWarmup   3: 2048 op, 41600.00 ns, 20.3125 ns/op
OverheadWarmup   4: 2048 op, 20400.00 ns, 9.9609 ns/op
OverheadWarmup   5: 2048 op, 4300.00 ns, 2.0996 ns/op
OverheadWarmup   6: 2048 op, 7300.00 ns, 3.5645 ns/op
OverheadWarmup   7: 2048 op, 7800.00 ns, 3.8086 ns/op
OverheadWarmup   8: 2048 op, 4300.00 ns, 2.0996 ns/op

OverheadActual   1: 2048 op, 4400.00 ns, 2.1484 ns/op
OverheadActual   2: 2048 op, 4400.00 ns, 2.1484 ns/op
OverheadActual   3: 2048 op, 4300.00 ns, 2.0996 ns/op
OverheadActual   4: 2048 op, 4600.00 ns, 2.2461 ns/op
OverheadActual   5: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadActual   6: 2048 op, 4700.00 ns, 2.2949 ns/op
OverheadActual   7: 2048 op, 7300.00 ns, 3.5645 ns/op
OverheadActual   8: 2048 op, 4400.00 ns, 2.1484 ns/op
OverheadActual   9: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual  10: 2048 op, 4500.00 ns, 2.1973 ns/op
OverheadActual  11: 2048 op, 4600.00 ns, 2.2461 ns/op
OverheadActual  12: 2048 op, 6000.00 ns, 2.9297 ns/op
OverheadActual  13: 2048 op, 4400.00 ns, 2.1484 ns/op
OverheadActual  14: 2048 op, 65300.00 ns, 31.8848 ns/op
OverheadActual  15: 2048 op, 5900.00 ns, 2.8809 ns/op
OverheadActual  16: 2048 op, 4300.00 ns, 2.0996 ns/op
OverheadActual  17: 2048 op, 4300.00 ns, 2.0996 ns/op

WorkloadWarmup   1: 2048 op, 659205300.00 ns, 321.8776 us/op
WorkloadWarmup   2: 2048 op, 708432200.00 ns, 345.9142 us/op
WorkloadWarmup   3: 2048 op, 672892800.00 ns, 328.5609 us/op
WorkloadWarmup   4: 2048 op, 682956100.00 ns, 333.4747 us/op
WorkloadWarmup   5: 2048 op, 683640700.00 ns, 333.8089 us/op
WorkloadWarmup   6: 2048 op, 691037900.00 ns, 337.4208 us/op
WorkloadWarmup   7: 2048 op, 677996400.00 ns, 331.0529 us/op

// BeforeActualRun
WorkloadActual   1: 2048 op, 673793000.00 ns, 329.0005 us/op
WorkloadActual   2: 2048 op, 727096900.00 ns, 355.0278 us/op
WorkloadActual   3: 2048 op, 677713000.00 ns, 330.9146 us/op
WorkloadActual   4: 2048 op, 661095400.00 ns, 322.8005 us/op
WorkloadActual   5: 2048 op, 701131900.00 ns, 342.3496 us/op

// AfterActualRun
WorkloadResult   1: 2048 op, 673788600.00 ns, 328.9983 us/op
WorkloadResult   2: 2048 op, 727092500.00 ns, 355.0256 us/op
WorkloadResult   3: 2048 op, 677708600.00 ns, 330.9124 us/op
WorkloadResult   4: 2048 op, 661091000.00 ns, 322.7983 us/op
WorkloadResult   5: 2048 op, 701127500.00 ns, 342.3474 us/op
GC:  0 0 0 1264 2048
Threading:  2 0 2048

// AfterAll
// Benchmark Process 22308 has exited with code 0

Mean = 336.0164 us, StdErr = 5.7072 us (1.70%); N = 5, StdDev = 12.7618 us
Min = 322.7983 us, Q1 = 325.8983 us, Median = 330.9124 us, Q3 = 348.6865 us, Max = 355.0256 us
IQR = 22.7882 us, LowerFence = 291.7161 us, UpperFence = 382.8688 us
ConfidenceInterval = [286.8753 us; 385.1576 us] (CI 99.9%), Margin = 49.1411 us (14.62% of Mean)
Skewness = 0.42, Kurtosis = 1.25, MValue = 3.33

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.MapContainsStruct: Job-RPPWZV(IterationCount=5)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "d5f100d6-8642-45f2-a83d-87f61fa79825.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.MapContainsStruct" --job "IterationCount=5" --benchmarkId 3 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\d5f100d6-8642-45f2-a83d-87f61fa79825\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: Job-ABOYIL(IterationCount=5)

OverheadJitting  1: 1 op, 399500.00 ns, 399.5000 us/op
WorkloadJitting  1: 1 op, 125917400.00 ns, 125.9174 ms/op

WorkloadPilot    1: 2 op, 256612600.00 ns, 128.3063 ms/op
WorkloadPilot    2: 3 op, 414969400.00 ns, 138.3231 ms/op
WorkloadPilot    3: 4 op, 511626500.00 ns, 127.9066 ms/op

WorkloadWarmup   1: 4 op, 505168000.00 ns, 126.2920 ms/op
WorkloadWarmup   2: 4 op, 508473200.00 ns, 127.1183 ms/op
WorkloadWarmup   3: 4 op, 514410500.00 ns, 128.6026 ms/op
WorkloadWarmup   4: 4 op, 542983600.00 ns, 135.7459 ms/op
WorkloadWarmup   5: 4 op, 501482200.00 ns, 125.3705 ms/op
WorkloadWarmup   6: 4 op, 503608300.00 ns, 125.9021 ms/op
WorkloadWarmup   7: 4 op, 502464600.00 ns, 125.6162 ms/op

// BeforeActualRun
WorkloadActual   1: 4 op, 560743500.00 ns, 140.1859 ms/op
WorkloadActual   2: 4 op, 508752200.00 ns, 127.1881 ms/op
WorkloadActual   3: 4 op, 509212800.00 ns, 127.3032 ms/op
WorkloadActual   4: 4 op, 502775800.00 ns, 125.6940 ms/op
WorkloadActual   5: 4 op, 565628300.00 ns, 141.4071 ms/op

// AfterActualRun
WorkloadResult   1: 4 op, 560743500.00 ns, 140.1859 ms/op
WorkloadResult   2: 4 op, 508752200.00 ns, 127.1881 ms/op
WorkloadResult   3: 4 op, 509212800.00 ns, 127.3032 ms/op
WorkloadResult   4: 4 op, 502775800.00 ns, 125.6940 ms/op
WorkloadResult   5: 4 op, 565628300.00 ns, 141.4071 ms/op
GC:  0 0 0 984 4
Threading:  2 0 4

// AfterAll
// Benchmark Process 31244 has exited with code 0

Mean = 132.3556 ms, StdErr = 3.4630 ms (2.62%); N = 5, StdDev = 7.7436 ms
Min = 125.6940 ms, Q1 = 126.4410 ms, Median = 127.3032 ms, Q3 = 140.7965 ms, Max = 141.4071 ms
IQR = 14.3555 ms, LowerFence = 104.9078 ms, UpperFence = 162.3297 ms
ConfidenceInterval = [102.5380 ms; 162.1733 ms] (CI 99.9%), Margin = 29.8177 ms (22.53% of Mean)
Skewness = 0.28, Kurtosis = 0.77, MValue = 3.33

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.MapContainsStructForEach: Job-RPPWZV(IterationCount=5)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "d5f100d6-8642-45f2-a83d-87f61fa79825.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.MapContainsStructForEach" --job "IterationCount=5" --benchmarkId 4 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\d5f100d6-8642-45f2-a83d-87f61fa79825\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: Job-DIPHHX(IterationCount=5)

OverheadJitting  1: 1 op, 340700.00 ns, 340.7000 us/op
WorkloadJitting  1: 1 op, 129856700.00 ns, 129.8567 ms/op

WorkloadPilot    1: 2 op, 248760900.00 ns, 124.3804 ms/op
WorkloadPilot    2: 3 op, 383338500.00 ns, 127.7795 ms/op
WorkloadPilot    3: 4 op, 541231000.00 ns, 135.3077 ms/op

WorkloadWarmup   1: 4 op, 506053900.00 ns, 126.5135 ms/op
WorkloadWarmup   2: 4 op, 510682800.00 ns, 127.6707 ms/op
WorkloadWarmup   3: 4 op, 514001200.00 ns, 128.5003 ms/op
WorkloadWarmup   4: 4 op, 539469500.00 ns, 134.8674 ms/op
WorkloadWarmup   5: 4 op, 512212400.00 ns, 128.0531 ms/op
WorkloadWarmup   6: 4 op, 504400400.00 ns, 126.1001 ms/op
WorkloadWarmup   7: 4 op, 502621900.00 ns, 125.6555 ms/op
WorkloadWarmup   8: 4 op, 504650900.00 ns, 126.1627 ms/op
WorkloadWarmup   9: 4 op, 549108800.00 ns, 137.2772 ms/op
WorkloadWarmup  10: 4 op, 504290000.00 ns, 126.0725 ms/op

// BeforeActualRun
WorkloadActual   1: 4 op, 504980000.00 ns, 126.2450 ms/op
WorkloadActual   2: 4 op, 502633300.00 ns, 125.6583 ms/op
WorkloadActual   3: 4 op, 558181200.00 ns, 139.5453 ms/op
WorkloadActual   4: 4 op, 520972200.00 ns, 130.2431 ms/op
WorkloadActual   5: 4 op, 510151700.00 ns, 127.5379 ms/op

// AfterActualRun
WorkloadResult   1: 4 op, 504980000.00 ns, 126.2450 ms/op
WorkloadResult   2: 4 op, 502633300.00 ns, 125.6583 ms/op
WorkloadResult   3: 4 op, 558181200.00 ns, 139.5453 ms/op
WorkloadResult   4: 4 op, 520972200.00 ns, 130.2431 ms/op
WorkloadResult   5: 4 op, 510151700.00 ns, 127.5379 ms/op
GC:  0 0 0 0 4
Threading:  2 0 4

// AfterAll
// Benchmark Process 29908 has exited with code 0

Mean = 129.8459 ms, StdErr = 2.5501 ms (1.96%); N = 5, StdDev = 5.7023 ms
Min = 125.6583 ms, Q1 = 125.9517 ms, Median = 127.5379 ms, Q3 = 134.8942 ms, Max = 139.5453 ms
IQR = 8.9425 ms, LowerFence = 112.5379 ms, UpperFence = 148.3079 ms
ConfidenceInterval = [107.8884 ms; 151.8035 ms] (CI 99.9%), Margin = 21.9575 ms (16.91% of Mean)
Skewness = 0.84, Kurtosis = 1.77, MValue = 2.5

// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\ValueTuplePerf.ListOfTuplesContainsBenchmark-report.csv
  BenchmarkDotNet.Artifacts\results\ValueTuplePerf.ListOfTuplesContainsBenchmark-report-github.md
  BenchmarkDotNet.Artifacts\results\ValueTuplePerf.ListOfTuplesContainsBenchmark-report.html

// * Detailed results *
ListOfTuplesContainsBenchmark.ListTupleContains: Job-RPPWZV(IterationCount=5)
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 108.2228 us, StdErr = 1.1661 us (1.08%); N = 5, StdDev = 2.6075 us
Min = 105.8689 us, Q1 = 106.1485 us, Median = 106.7454 us, Q3 = 111.0357 us, Max = 111.4984 us
IQR = 4.8871 us, LowerFence = 98.8178 us, UpperFence = 118.3664 us
ConfidenceInterval = [98.1821 us; 118.2635 us] (CI 99.9%), Margin = 10.0407 us (9.28% of Mean)
Skewness = 0.29, Kurtosis = 0.83, MValue = 2
-------------------- Histogram --------------------
[104.973 us ; 109.701 us) | @@@
[109.701 us ; 112.833 us) | @@
---------------------------------------------------

ListOfTuplesContainsBenchmark.ListStructContains: Job-RPPWZV(IterationCount=5)
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 108.7122 us, StdErr = 2.1481 us (1.98%); N = 5, StdDev = 4.8034 us
Min = 103.1104 us, Q1 = 104.3085 us, Median = 109.0792 us, Q3 = 112.9325 us, Max = 115.6598 us
