// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 5 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\7d74d966-2ae3-4203-832e-1fbc9feab79c
// command took 2.76s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\7d74d966-2ae3-4203-832e-1fbc9feab79c
// command took 3.91s and exited with 0
// ***** Done, took 00:00:06 (6.85 sec)   *****
// Found 5 benchmarks:
//   ListOfTuplesContainsBenchmark.ListTupleContains: Job-MMZRCI(IterationCount=5)
//   ListOfTuplesContainsBenchmark.ListStructContains: Job-MMZRCI(IterationCount=5)
//   ListOfTuplesContainsBenchmark.ListStructEqContains: Job-MMZRCI(IterationCount=5)
//   ListOfTuplesContainsBenchmark.MapContainsTuple: Job-MMZRCI(IterationCount=5)
//   ListOfTuplesContainsBenchmark.MapContainsStructEq: Job-MMZRCI(IterationCount=5)

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.ListTupleContains: Job-MMZRCI(IterationCount=5)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "7d74d966-2ae3-4203-832e-1fbc9feab79c.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.ListTupleContains" --job "IterationCount=5" --benchmarkId 0 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\7d74d966-2ae3-4203-832e-1fbc9feab79c\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: Job-QBULAL(IterationCount=5)

OverheadActual   4: 8192 op, 15900.00 ns, 1.9409 ns/op
OverheadActual   5: 8192 op, 15800.00 ns, 1.9287 ns/op
OverheadActual   6: 8192 op, 15700.00 ns, 1.9165 ns/op
OverheadActual   7: 8192 op, 15700.00 ns, 1.9165 ns/op
OverheadActual   8: 8192 op, 51100.00 ns, 6.2378 ns/op
OverheadActual   9: 8192 op, 44200.00 ns, 5.3955 ns/op
OverheadActual  10: 8192 op, 30600.00 ns, 3.7354 ns/op
OverheadActual  11: 8192 op, 21000.00 ns, 2.5635 ns/op
OverheadActual  12: 8192 op, 15600.00 ns, 1.9043 ns/op
OverheadActual  13: 8192 op, 15500.00 ns, 1.8921 ns/op
OverheadActual  14: 8192 op, 15700.00 ns, 1.9165 ns/op
OverheadActual  15: 8192 op, 15700.00 ns, 1.9165 ns/op
OverheadActual  16: 8192 op, 15700.00 ns, 1.9165 ns/op
OverheadActual  17: 8192 op, 16400.00 ns, 2.0020 ns/op
OverheadActual  18: 8192 op, 15700.00 ns, 1.9165 ns/op
OverheadActual  19: 8192 op, 16100.00 ns, 1.9653 ns/op
OverheadActual  20: 8192 op, 23100.00 ns, 2.8198 ns/op

WorkloadWarmup   1: 8192 op, 897120200.00 ns, 109.5117 us/op
WorkloadWarmup   2: 8192 op, 919931100.00 ns, 112.2963 us/op
WorkloadWarmup   3: 8192 op, 883752400.00 ns, 107.8799 us/op
WorkloadWarmup   4: 8192 op, 942532900.00 ns, 115.0553 us/op
WorkloadWarmup   5: 8192 op, 881073700.00 ns, 107.5529 us/op
WorkloadWarmup   6: 8192 op, 869502100.00 ns, 106.1404 us/op

// BeforeActualRun
WorkloadActual   1: 8192 op, 903372300.00 ns, 110.2749 us/op
WorkloadActual   2: 8192 op, 902841600.00 ns, 110.2102 us/op
WorkloadActual   3: 8192 op, 914265500.00 ns, 111.6047 us/op
WorkloadActual   4: 8192 op, 868485000.00 ns, 106.0162 us/op
WorkloadActual   5: 8192 op, 865266100.00 ns, 105.6233 us/op

// AfterActualRun
WorkloadResult   1: 8192 op, 903356450.00 ns, 110.2730 us/op
WorkloadResult   2: 8192 op, 902825750.00 ns, 110.2082 us/op
WorkloadResult   3: 8192 op, 914249650.00 ns, 111.6027 us/op
WorkloadResult   4: 8192 op, 868469150.00 ns, 106.0143 us/op
WorkloadResult   5: 8192 op, 865250250.00 ns, 105.6214 us/op
GC:  0 0 0 0 8192
Threading:  2 0 8192

// AfterAll
// Benchmark Process 19892 has exited with code 0

Mean = 108.7439 us, StdErr = 1.2218 us (1.12%); N = 5, StdDev = 2.7320 us
Min = 105.6214 us, Q1 = 105.8178 us, Median = 110.2082 us, Q3 = 110.9379 us, Max = 111.6027 us
IQR = 5.1200 us, LowerFence = 98.1378 us, UpperFence = 118.6179 us
ConfidenceInterval = [98.2238 us; 119.2641 us] (CI 99.9%), Margin = 10.5201 us (9.67% of Mean)
Skewness = -0.2, Kurtosis = 0.82, MValue = 3.33

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.ListStructContains: Job-MMZRCI(IterationCount=5)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "7d74d966-2ae3-4203-832e-1fbc9feab79c.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.ListStructContains" --job "IterationCount=5" --benchmarkId 1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\7d74d966-2ae3-4203-832e-1fbc9feab79c\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: Job-YBEWIF(IterationCount=5)

OverheadJitting  1: 1 op, 539300.00 ns, 539.3000 us/op
WorkloadJitting  1: 1 op, 2999000.00 ns, 2.9990 ms/op

OverheadJitting  2: 16 op, 310700.00 ns, 19.4187 us/op
WorkloadJitting  2: 16 op, 10407400.00 ns, 650.4625 us/op

WorkloadPilot    1: 16 op, 9443900.00 ns, 590.2437 us/op
WorkloadPilot    2: 32 op, 19439100.00 ns, 607.4719 us/op
WorkloadPilot    3: 64 op, 37226600.00 ns, 581.6656 us/op
WorkloadPilot    4: 128 op, 71613800.00 ns, 559.4828 us/op
WorkloadPilot    5: 256 op, 115791900.00 ns, 452.3121 us/op
WorkloadPilot    6: 512 op, 206828100.00 ns, 403.9611 us/op
WorkloadPilot    7: 1024 op, 428287500.00 ns, 418.2495 us/op
WorkloadPilot    8: 2048 op, 821947000.00 ns, 401.3413 us/op

OverheadWarmup   1: 2048 op, 7500.00 ns, 3.6621 ns/op
OverheadWarmup   2: 2048 op, 4300.00 ns, 2.0996 ns/op
OverheadWarmup   3: 2048 op, 4300.00 ns, 2.0996 ns/op
OverheadWarmup   4: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadWarmup   5: 2048 op, 4400.00 ns, 2.1484 ns/op
OverheadWarmup   6: 2048 op, 4100.00 ns, 2.0020 ns/op

OverheadActual   1: 2048 op, 15600.00 ns, 7.6172 ns/op
OverheadActual   2: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual   3: 2048 op, 4300.00 ns, 2.0996 ns/op
OverheadActual   4: 2048 op, 4500.00 ns, 2.1973 ns/op
OverheadActual   5: 2048 op, 4300.00 ns, 2.0996 ns/op
OverheadActual   6: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual   7: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadActual   8: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadActual   9: 2048 op, 24900.00 ns, 12.1582 ns/op
OverheadActual  10: 2048 op, 4400.00 ns, 2.1484 ns/op
OverheadActual  11: 2048 op, 4600.00 ns, 2.2461 ns/op
OverheadActual  12: 2048 op, 4400.00 ns, 2.1484 ns/op
OverheadActual  13: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual  14: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual  15: 2048 op, 6500.00 ns, 3.1738 ns/op

WorkloadWarmup   1: 2048 op, 778476800.00 ns, 380.1156 us/op
WorkloadWarmup   2: 2048 op, 845209000.00 ns, 412.6997 us/op
WorkloadWarmup   3: 2048 op, 796676900.00 ns, 389.0024 us/op
WorkloadWarmup   4: 2048 op, 809848200.00 ns, 395.4337 us/op
WorkloadWarmup   5: 2048 op, 834940700.00 ns, 407.6859 us/op
WorkloadWarmup   6: 2048 op, 788575600.00 ns, 385.0467 us/op

// BeforeActualRun
WorkloadActual   1: 2048 op, 803681500.00 ns, 392.4226 us/op
WorkloadActual   2: 2048 op, 846703900.00 ns, 413.4296 us/op
WorkloadActual   3: 2048 op, 800997700.00 ns, 391.1122 us/op
WorkloadActual   4: 2048 op, 819657200.00 ns, 400.2232 us/op
WorkloadActual   5: 2048 op, 817966700.00 ns, 399.3978 us/op

// AfterActualRun
WorkloadResult   1: 2048 op, 803677200.00 ns, 392.4205 us/op
WorkloadResult   2: 2048 op, 846699600.00 ns, 413.4275 us/op
WorkloadResult   3: 2048 op, 800993400.00 ns, 391.1101 us/op
WorkloadResult   4: 2048 op, 819652900.00 ns, 400.2211 us/op
WorkloadResult   5: 2048 op, 817962400.00 ns, 399.3957 us/op
GC:  313 0 0 983044048 2048
Threading:  2 0 2048

// AfterAll
// Benchmark Process 18436 has exited with code 0

Mean = 399.3150 us, StdErr = 3.9677 us (0.99%); N = 5, StdDev = 8.8720 us
Min = 391.1101 us, Q1 = 391.7653 us, Median = 399.3957 us, Q3 = 406.8243 us, Max = 413.4275 us
IQR = 15.0591 us, LowerFence = 369.1767 us, UpperFence = 429.4129 us
ConfidenceInterval = [365.1522 us; 433.4777 us] (CI 99.9%), Margin = 34.1627 us (8.56% of Mean)
Skewness = 0.55, Kurtosis = 1.5, MValue = 2.5

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.ListStructEqContains: Job-MMZRCI(IterationCount=5)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "7d74d966-2ae3-4203-832e-1fbc9feab79c.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.ListStructEqContains" --job "IterationCount=5" --benchmarkId 2 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\7d74d966-2ae3-4203-832e-1fbc9feab79c\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: Job-IPRZNZ(IterationCount=5)

OverheadJitting  1: 1 op, 748600.00 ns, 748.6000 us/op
WorkloadJitting  1: 1 op, 2834300.00 ns, 2.8343 ms/op

OverheadJitting  2: 16 op, 441500.00 ns, 27.5938 us/op
WorkloadJitting  2: 16 op, 5748400.00 ns, 359.2750 us/op

WorkloadPilot    1: 16 op, 4717900.00 ns, 294.8687 us/op
WorkloadPilot    2: 32 op, 9090700.00 ns, 284.0844 us/op
WorkloadPilot    3: 64 op, 20015600.00 ns, 312.7437 us/op
WorkloadPilot    4: 128 op, 40622900.00 ns, 317.3664 us/op
WorkloadPilot    5: 256 op, 80845000.00 ns, 315.8008 us/op
WorkloadPilot    6: 512 op, 125260200.00 ns, 244.6488 us/op
WorkloadPilot    7: 1024 op, 111647300.00 ns, 109.0306 us/op
WorkloadPilot    8: 2048 op, 222539600.00 ns, 108.6619 us/op
WorkloadPilot    9: 4096 op, 430310600.00 ns, 105.0563 us/op
WorkloadPilot   10: 8192 op, 862849600.00 ns, 105.3283 us/op

OverheadWarmup   1: 8192 op, 26700.00 ns, 3.2593 ns/op
OverheadWarmup   2: 8192 op, 15000.00 ns, 1.8311 ns/op
OverheadWarmup   3: 8192 op, 34400.00 ns, 4.1992 ns/op
OverheadWarmup   4: 8192 op, 69700.00 ns, 8.5083 ns/op
OverheadWarmup   5: 8192 op, 36300.00 ns, 4.4312 ns/op
OverheadWarmup   6: 8192 op, 37300.00 ns, 4.5532 ns/op
OverheadWarmup   7: 8192 op, 16200.00 ns, 1.9775 ns/op

OverheadActual   1: 8192 op, 51000.00 ns, 6.2256 ns/op
OverheadActual   2: 8192 op, 15500.00 ns, 1.8921 ns/op
OverheadActual   3: 8192 op, 15600.00 ns, 1.9043 ns/op
OverheadActual   4: 8192 op, 15200.00 ns, 1.8555 ns/op
OverheadActual   5: 8192 op, 15000.00 ns, 1.8311 ns/op
OverheadActual   6: 8192 op, 15000.00 ns, 1.8311 ns/op
OverheadActual   7: 8192 op, 41400.00 ns, 5.0537 ns/op
OverheadActual   8: 8192 op, 15400.00 ns, 1.8799 ns/op
OverheadActual   9: 8192 op, 58100.00 ns, 7.0923 ns/op
OverheadActual  10: 8192 op, 16400.00 ns, 2.0020 ns/op
OverheadActual  11: 8192 op, 16100.00 ns, 1.9653 ns/op
OverheadActual  12: 8192 op, 52100.00 ns, 6.3599 ns/op
OverheadActual  13: 8192 op, 31700.00 ns, 3.8696 ns/op
OverheadActual  14: 8192 op, 16100.00 ns, 1.9653 ns/op
OverheadActual  15: 8192 op, 24400.00 ns, 2.9785 ns/op
OverheadActual  16: 8192 op, 23700.00 ns, 2.8931 ns/op
OverheadActual  17: 8192 op, 16000.00 ns, 1.9531 ns/op
OverheadActual  18: 8192 op, 15800.00 ns, 1.9287 ns/op
OverheadActual  19: 8192 op, 26600.00 ns, 3.2471 ns/op
OverheadActual  20: 8192 op, 34400.00 ns, 4.1992 ns/op

WorkloadWarmup   1: 8192 op, 929531000.00 ns, 113.4681 us/op
WorkloadWarmup   2: 8192 op, 853453000.00 ns, 104.1813 us/op
WorkloadWarmup   3: 8192 op, 897912200.00 ns, 109.6084 us/op
WorkloadWarmup   4: 8192 op, 882777600.00 ns, 107.7609 us/op
WorkloadWarmup   5: 8192 op, 873686900.00 ns, 106.6512 us/op
WorkloadWarmup   6: 8192 op, 916497900.00 ns, 111.8772 us/op
WorkloadWarmup   7: 8192 op, 861599800.00 ns, 105.1758 us/op

// BeforeActualRun
WorkloadActual   1: 8192 op, 916740700.00 ns, 111.9068 us/op
WorkloadActual   2: 8192 op, 872510100.00 ns, 106.5076 us/op
WorkloadActual   3: 8192 op, 860956200.00 ns, 105.0972 us/op
WorkloadActual   4: 8192 op, 926674300.00 ns, 113.1194 us/op
WorkloadActual   5: 8192 op, 861678200.00 ns, 105.1853 us/op

// AfterActualRun
WorkloadResult   1: 8192 op, 916724450.00 ns, 111.9048 us/op
WorkloadResult   2: 8192 op, 872493850.00 ns, 106.5056 us/op
WorkloadResult   3: 8192 op, 860939950.00 ns, 105.0952 us/op
WorkloadResult   4: 8192 op, 926658050.00 ns, 113.1174 us/op
WorkloadResult   5: 8192 op, 861661950.00 ns, 105.1833 us/op
GC:  0 0 0 0 8192
Threading:  2 0 8192

// AfterAll
// Benchmark Process 26244 has exited with code 0

Mean = 108.3613 us, StdErr = 1.7232 us (1.59%); N = 5, StdDev = 3.8532 us
Min = 105.0952 us, Q1 = 105.1393 us, Median = 106.5056 us, Q3 = 112.5111 us, Max = 113.1174 us
IQR = 7.3719 us, LowerFence = 94.0815 us, UpperFence = 123.5689 us
ConfidenceInterval = [93.5241 us; 123.1985 us] (CI 99.9%), Margin = 14.8372 us (13.69% of Mean)
Skewness = 0.28, Kurtosis = 0.81, MValue = 3.33

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.MapContainsTuple: Job-MMZRCI(IterationCount=5)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "7d74d966-2ae3-4203-832e-1fbc9feab79c.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.MapContainsTuple" --job "IterationCount=5" --benchmarkId 3 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\7d74d966-2ae3-4203-832e-1fbc9feab79c\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: Job-TLQXEA(IterationCount=5)

OverheadJitting  1: 1 op, 329100.00 ns, 329.1000 us/op
WorkloadJitting  1: 1 op, 1795800.00 ns, 1.7958 ms/op

OverheadJitting  2: 16 op, 266900.00 ns, 16.6812 us/op
WorkloadJitting  2: 16 op, 6456400.00 ns, 403.5250 us/op

WorkloadPilot    1: 16 op, 6971600.00 ns, 435.7250 us/op
WorkloadPilot    2: 32 op, 11995000.00 ns, 374.8438 us/op
WorkloadPilot    3: 64 op, 24226900.00 ns, 378.5453 us/op
WorkloadPilot    4: 128 op, 45761600.00 ns, 357.5125 us/op
WorkloadPilot    5: 256 op, 90660500.00 ns, 354.1426 us/op
WorkloadPilot    6: 512 op, 180343800.00 ns, 352.2340 us/op
WorkloadPilot    7: 1024 op, 346031700.00 ns, 337.9216 us/op
WorkloadPilot    8: 2048 op, 677587100.00 ns, 330.8531 us/op

OverheadWarmup   1: 2048 op, 12200.00 ns, 5.9570 ns/op
OverheadWarmup   2: 2048 op, 4000.00 ns, 1.9531 ns/op
OverheadWarmup   3: 2048 op, 23500.00 ns, 11.4746 ns/op
OverheadWarmup   4: 2048 op, 4000.00 ns, 1.9531 ns/op
OverheadWarmup   5: 2048 op, 5600.00 ns, 2.7344 ns/op
OverheadWarmup   6: 2048 op, 4300.00 ns, 2.0996 ns/op

OverheadActual   1: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual   2: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual   3: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadActual   4: 2048 op, 4400.00 ns, 2.1484 ns/op
OverheadActual   5: 2048 op, 4000.00 ns, 1.9531 ns/op
OverheadActual   6: 2048 op, 4700.00 ns, 2.2949 ns/op
OverheadActual   7: 2048 op, 19600.00 ns, 9.5703 ns/op
OverheadActual   8: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual   9: 2048 op, 4000.00 ns, 1.9531 ns/op
OverheadActual  10: 2048 op, 4300.00 ns, 2.0996 ns/op
OverheadActual  11: 2048 op, 4600.00 ns, 2.2461 ns/op
OverheadActual  12: 2048 op, 4700.00 ns, 2.2949 ns/op
OverheadActual  13: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual  14: 2048 op, 4000.00 ns, 1.9531 ns/op
OverheadActual  15: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadActual  16: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadActual  17: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual  18: 2048 op, 4000.00 ns, 1.9531 ns/op
OverheadActual  19: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadActual  20: 2048 op, 4000.00 ns, 1.9531 ns/op

WorkloadWarmup   1: 2048 op, 732936900.00 ns, 357.8793 us/op
WorkloadWarmup   2: 2048 op, 699426000.00 ns, 341.5166 us/op
WorkloadWarmup   3: 2048 op, 697256300.00 ns, 340.4572 us/op
WorkloadWarmup   4: 2048 op, 728158200.00 ns, 355.5460 us/op
WorkloadWarmup   5: 2048 op, 710378400.00 ns, 346.8645 us/op
WorkloadWarmup   6: 2048 op, 694923800.00 ns, 339.3183 us/op
WorkloadWarmup   7: 2048 op, 730367700.00 ns, 356.6249 us/op
WorkloadWarmup   8: 2048 op, 676140700.00 ns, 330.1468 us/op

// BeforeActualRun
WorkloadActual   1: 2048 op, 676693300.00 ns, 330.4167 us/op
WorkloadActual   2: 2048 op, 733094800.00 ns, 357.9564 us/op
WorkloadActual   3: 2048 op, 693770900.00 ns, 338.7553 us/op
WorkloadActual   4: 2048 op, 680319600.00 ns, 332.1873 us/op
WorkloadActual   5: 2048 op, 731211900.00 ns, 357.0371 us/op

// AfterActualRun
WorkloadResult   1: 2048 op, 676689100.00 ns, 330.4146 us/op
WorkloadResult   2: 2048 op, 733090600.00 ns, 357.9544 us/op
WorkloadResult   3: 2048 op, 693766700.00 ns, 338.7533 us/op
WorkloadResult   4: 2048 op, 680315400.00 ns, 332.1853 us/op
WorkloadResult   5: 2048 op, 731207700.00 ns, 357.0350 us/op
GC:  0 0 0 0 2048
Threading:  2 0 2048

// AfterAll
// Benchmark Process 27272 has exited with code 0

Mean = 343.2685 us, StdErr = 5.9734 us (1.74%); N = 5, StdDev = 13.3570 us
Min = 330.4146 us, Q1 = 331.2999 us, Median = 338.7533 us, Q3 = 357.4947 us, Max = 357.9544 us
IQR = 26.1948 us, LowerFence = 292.0078 us, UpperFence = 396.7869 us
ConfidenceInterval = [291.8354 us; 394.7017 us] (CI 99.9%), Margin = 51.4332 us (14.98% of Mean)
Skewness = 0.18, Kurtosis = 0.79, MValue = 3.33

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.MapContainsStructEq: Job-MMZRCI(IterationCount=5)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "7d74d966-2ae3-4203-832e-1fbc9feab79c.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.MapContainsStructEq" --job "IterationCount=5" --benchmarkId 4 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\7d74d966-2ae3-4203-832e-1fbc9feab79c\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: Job-KITFUX(IterationCount=5)

OverheadJitting  1: 1 op, 687400.00 ns, 687.4000 us/op
WorkloadJitting  1: 1 op, 126205300.00 ns, 126.2053 ms/op

WorkloadPilot    1: 2 op, 254829200.00 ns, 127.4146 ms/op
WorkloadPilot    2: 3 op, 399769300.00 ns, 133.2564 ms/op
WorkloadPilot    3: 4 op, 544457000.00 ns, 136.1142 ms/op

WorkloadWarmup   1: 4 op, 504337300.00 ns, 126.0843 ms/op
WorkloadWarmup   2: 4 op, 505546600.00 ns, 126.3866 ms/op
WorkloadWarmup   3: 4 op, 512024100.00 ns, 128.0060 ms/op
WorkloadWarmup   4: 4 op, 546579200.00 ns, 136.6448 ms/op
WorkloadWarmup   5: 4 op, 513718700.00 ns, 128.4297 ms/op
WorkloadWarmup   6: 4 op, 507941800.00 ns, 126.9855 ms/op
WorkloadWarmup   7: 4 op, 507352300.00 ns, 126.8381 ms/op
WorkloadWarmup   8: 4 op, 554730500.00 ns, 138.6826 ms/op
WorkloadWarmup   9: 4 op, 504067100.00 ns, 126.0168 ms/op

// BeforeActualRun
WorkloadActual   1: 4 op, 498603600.00 ns, 124.6509 ms/op
WorkloadActual   2: 4 op, 498055900.00 ns, 124.5140 ms/op
WorkloadActual   3: 4 op, 522421500.00 ns, 130.6054 ms/op
WorkloadActual   4: 4 op, 526752900.00 ns, 131.6882 ms/op
WorkloadActual   5: 4 op, 502121200.00 ns, 125.5303 ms/op

// AfterActualRun
WorkloadResult   1: 4 op, 498603600.00 ns, 124.6509 ms/op
WorkloadResult   2: 4 op, 498055900.00 ns, 124.5140 ms/op
WorkloadResult   3: 4 op, 522421500.00 ns, 130.6054 ms/op
WorkloadResult   4: 4 op, 526752900.00 ns, 131.6882 ms/op
WorkloadResult   5: 4 op, 502121200.00 ns, 125.5303 ms/op
GC:  0 0 0 960000 4
Threading:  2 0 4

// AfterAll
// Benchmark Process 27504 has exited with code 0

Mean = 127.3978 ms, StdErr = 1.5499 ms (1.22%); N = 5, StdDev = 3.4658 ms
Min = 124.5140 ms, Q1 = 124.5824 ms, Median = 125.5303 ms, Q3 = 131.1468 ms, Max = 131.6882 ms
