// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 4 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\88434789-24ab-4a7e-b9b1-138cc7d51ae7
// command took 2.96s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\88434789-24ab-4a7e-b9b1-138cc7d51ae7
// command took 3.8s and exited with 0
// ***** Done, took 00:00:06 (7 sec)   *****
// Found 4 benchmarks:
//   ListOfTuplesContainsBenchmark.ListTupleContains: DefaultJob
//   ListOfTuplesContainsBenchmark.ListStructContains: DefaultJob
//   ListOfTuplesContainsBenchmark.MapContainsTuple: DefaultJob
//   ListOfTuplesContainsBenchmark.MapContainsStruct: DefaultJob

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.ListTupleContains: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "88434789-24ab-4a7e-b9b1-138cc7d51ae7.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.ListTupleContains" --job "Default" --benchmarkId 0 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\88434789-24ab-4a7e-b9b1-138cc7d51ae7\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadActual   7: 8 op, 534128500.00 ns, 66.7661 ms/op
WorkloadActual   8: 8 op, 518627000.00 ns, 64.8284 ms/op
WorkloadActual   9: 8 op, 526595100.00 ns, 65.8244 ms/op
WorkloadActual  10: 8 op, 546441900.00 ns, 68.3052 ms/op
WorkloadActual  11: 8 op, 534448700.00 ns, 66.8061 ms/op
WorkloadActual  12: 8 op, 527194500.00 ns, 65.8993 ms/op
WorkloadActual  13: 8 op, 528322000.00 ns, 66.0402 ms/op
WorkloadActual  14: 8 op, 552895700.00 ns, 69.1120 ms/op
WorkloadActual  15: 8 op, 529590000.00 ns, 66.1988 ms/op
WorkloadActual  16: 8 op, 527342700.00 ns, 65.9178 ms/op
WorkloadActual  17: 8 op, 520178300.00 ns, 65.0223 ms/op

// AfterActualRun
WorkloadResult   1: 8 op, 525291300.00 ns, 65.6614 ms/op
WorkloadResult   2: 8 op, 531630700.00 ns, 66.4538 ms/op
WorkloadResult   3: 8 op, 542442600.00 ns, 67.8053 ms/op
WorkloadResult   4: 8 op, 518818900.00 ns, 64.8524 ms/op
WorkloadResult   5: 8 op, 521777300.00 ns, 65.2222 ms/op
WorkloadResult   6: 8 op, 550324200.00 ns, 68.7905 ms/op
WorkloadResult   7: 8 op, 534128500.00 ns, 66.7661 ms/op
WorkloadResult   8: 8 op, 518627000.00 ns, 64.8284 ms/op
WorkloadResult   9: 8 op, 526595100.00 ns, 65.8244 ms/op
WorkloadResult  10: 8 op, 546441900.00 ns, 68.3052 ms/op
WorkloadResult  11: 8 op, 534448700.00 ns, 66.8061 ms/op
WorkloadResult  12: 8 op, 527194500.00 ns, 65.8993 ms/op
WorkloadResult  13: 8 op, 528322000.00 ns, 66.0402 ms/op
WorkloadResult  14: 8 op, 552895700.00 ns, 69.1120 ms/op
WorkloadResult  15: 8 op, 529590000.00 ns, 66.1988 ms/op
WorkloadResult  16: 8 op, 527342700.00 ns, 65.9178 ms/op
WorkloadResult  17: 8 op, 520178300.00 ns, 65.0223 ms/op
GC:  0 0 0 0 8
Threading:  2 0 8

// AfterAll
// Benchmark Process 15856 has exited with code 0

Mean = 66.4415 ms, StdErr = 0.3244 ms (0.49%); N = 17, StdDev = 1.3376 ms
Min = 64.8284 ms, Q1 = 65.4418 ms, Median = 66.0403 ms, Q3 = 67.3057 ms, Max = 69.1120 ms
IQR = 1.8639 ms, LowerFence = 62.6459 ms, UpperFence = 70.1016 ms
ConfidenceInterval = [65.1390 ms; 67.7441 ms] (CI 99.9%), Margin = 1.3025 ms (1.96% of Mean)
Skewness = 0.67, Kurtosis = 2.15, MValue = 2

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.ListStructContains: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "88434789-24ab-4a7e-b9b1-138cc7d51ae7.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.ListStructContains" --job "Default" --benchmarkId 1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\88434789-24ab-4a7e-b9b1-138cc7d51ae7\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 735300.00 ns, 735.3000 us/op
WorkloadJitting  1: 1 op, 58831500.00 ns, 58.8315 ms/op

WorkloadPilot    1: 2 op, 115400700.00 ns, 57.7004 ms/op
WorkloadPilot    2: 3 op, 173402100.00 ns, 57.8007 ms/op
WorkloadPilot    3: 4 op, 234854500.00 ns, 58.7136 ms/op
WorkloadPilot    4: 5 op, 297744600.00 ns, 59.5489 ms/op
WorkloadPilot    5: 6 op, 350469900.00 ns, 58.4117 ms/op
WorkloadPilot    6: 7 op, 436084100.00 ns, 62.2977 ms/op
WorkloadPilot    7: 8 op, 469692400.00 ns, 58.7116 ms/op
WorkloadPilot    8: 9 op, 536856100.00 ns, 59.6507 ms/op

WorkloadWarmup   1: 9 op, 526231500.00 ns, 58.4702 ms/op
WorkloadWarmup   2: 9 op, 547932100.00 ns, 60.8813 ms/op
WorkloadWarmup   3: 9 op, 526742200.00 ns, 58.5269 ms/op
WorkloadWarmup   4: 9 op, 531306700.00 ns, 59.0341 ms/op
WorkloadWarmup   5: 9 op, 533318000.00 ns, 59.2576 ms/op
WorkloadWarmup   6: 9 op, 554251400.00 ns, 61.5835 ms/op
WorkloadWarmup   7: 9 op, 529910200.00 ns, 58.8789 ms/op

// BeforeActualRun
WorkloadActual   1: 9 op, 533389400.00 ns, 59.2655 ms/op
WorkloadActual   2: 9 op, 528278400.00 ns, 58.6976 ms/op
WorkloadActual   3: 9 op, 565212200.00 ns, 62.8014 ms/op
WorkloadActual   4: 9 op, 540548700.00 ns, 60.0610 ms/op
WorkloadActual   5: 9 op, 530097700.00 ns, 58.8997 ms/op
WorkloadActual   6: 9 op, 546337100.00 ns, 60.7041 ms/op
WorkloadActual   7: 9 op, 554872800.00 ns, 61.6525 ms/op
WorkloadActual   8: 9 op, 540305200.00 ns, 60.0339 ms/op
WorkloadActual   9: 9 op, 523101600.00 ns, 58.1224 ms/op
WorkloadActual  10: 9 op, 538790700.00 ns, 59.8656 ms/op
WorkloadActual  11: 9 op, 547858400.00 ns, 60.8732 ms/op
WorkloadActual  12: 9 op, 533098200.00 ns, 59.2331 ms/op
WorkloadActual  13: 9 op, 535532400.00 ns, 59.5036 ms/op
WorkloadActual  14: 9 op, 523686800.00 ns, 58.1874 ms/op
WorkloadActual  15: 9 op, 554273100.00 ns, 61.5859 ms/op
WorkloadActual  16: 9 op, 538578000.00 ns, 59.8420 ms/op
WorkloadActual  17: 9 op, 533207900.00 ns, 59.2453 ms/op
WorkloadActual  18: 9 op, 518555100.00 ns, 57.6172 ms/op
WorkloadActual  19: 9 op, 558790200.00 ns, 62.0878 ms/op
WorkloadActual  20: 9 op, 529547400.00 ns, 58.8386 ms/op
WorkloadActual  21: 9 op, 527000000.00 ns, 58.5556 ms/op

// AfterActualRun
WorkloadResult   1: 9 op, 533389400.00 ns, 59.2655 ms/op
WorkloadResult   2: 9 op, 528278400.00 ns, 58.6976 ms/op
WorkloadResult   3: 9 op, 565212200.00 ns, 62.8014 ms/op
WorkloadResult   4: 9 op, 540548700.00 ns, 60.0610 ms/op
WorkloadResult   5: 9 op, 530097700.00 ns, 58.8997 ms/op
WorkloadResult   6: 9 op, 546337100.00 ns, 60.7041 ms/op
WorkloadResult   7: 9 op, 554872800.00 ns, 61.6525 ms/op
WorkloadResult   8: 9 op, 540305200.00 ns, 60.0339 ms/op
WorkloadResult   9: 9 op, 523101600.00 ns, 58.1224 ms/op
WorkloadResult  10: 9 op, 538790700.00 ns, 59.8656 ms/op
WorkloadResult  11: 9 op, 547858400.00 ns, 60.8732 ms/op
WorkloadResult  12: 9 op, 533098200.00 ns, 59.2331 ms/op
WorkloadResult  13: 9 op, 535532400.00 ns, 59.5036 ms/op
WorkloadResult  14: 9 op, 523686800.00 ns, 58.1874 ms/op
WorkloadResult  15: 9 op, 554273100.00 ns, 61.5859 ms/op
WorkloadResult  16: 9 op, 538578000.00 ns, 59.8420 ms/op
WorkloadResult  17: 9 op, 533207900.00 ns, 59.2453 ms/op
WorkloadResult  18: 9 op, 518555100.00 ns, 57.6172 ms/op
WorkloadResult  19: 9 op, 558790200.00 ns, 62.0878 ms/op
WorkloadResult  20: 9 op, 529547400.00 ns, 58.8386 ms/op
WorkloadResult  21: 9 op, 527000000.00 ns, 58.5556 ms/op
GC:  0 0 0 0 9
Threading:  2 0 9

// AfterAll
// Benchmark Process 19936 has exited with code 0

Mean = 59.7940 ms, StdErr = 0.3033 ms (0.51%); N = 21, StdDev = 1.3900 ms
Min = 57.6172 ms, Q1 = 58.7681 ms, Median = 59.5036 ms, Q3 = 60.7886 ms, Max = 62.8014 ms
IQR = 2.0205 ms, LowerFence = 55.7373 ms, UpperFence = 63.8194 ms
ConfidenceInterval = [58.6263 ms; 60.9616 ms] (CI 99.9%), Margin = 1.1676 ms (1.95% of Mean)
Skewness = 0.51, Kurtosis = 2.25, MValue = 2

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.MapContainsTuple: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "88434789-24ab-4a7e-b9b1-138cc7d51ae7.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.MapContainsTuple" --job "Default" --benchmarkId 2 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\88434789-24ab-4a7e-b9b1-138cc7d51ae7\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 338500.00 ns, 338.5000 us/op
WorkloadJitting  1: 1 op, 2088700.00 ns, 2.0887 ms/op

OverheadJitting  2: 16 op, 519800.00 ns, 32.4875 us/op
WorkloadJitting  2: 16 op, 5343200.00 ns, 333.9500 us/op

WorkloadPilot    1: 16 op, 6245500.00 ns, 390.3438 us/op
WorkloadPilot    2: 32 op, 10360100.00 ns, 323.7531 us/op
WorkloadPilot    3: 64 op, 20240800.00 ns, 316.2625 us/op
WorkloadPilot    4: 128 op, 41090400.00 ns, 321.0188 us/op
WorkloadPilot    5: 256 op, 81531900.00 ns, 318.4840 us/op
WorkloadPilot    6: 512 op, 157132600.00 ns, 306.8996 us/op
WorkloadPilot    7: 1024 op, 328905800.00 ns, 321.1971 us/op
WorkloadPilot    8: 2048 op, 624058200.00 ns, 304.7159 us/op

OverheadWarmup   1: 2048 op, 7900.00 ns, 3.8574 ns/op
OverheadWarmup   2: 2048 op, 4300.00 ns, 2.0996 ns/op
OverheadWarmup   3: 2048 op, 4500.00 ns, 2.1973 ns/op
OverheadWarmup   4: 2048 op, 4600.00 ns, 2.2461 ns/op
OverheadWarmup   5: 2048 op, 19700.00 ns, 9.6191 ns/op
OverheadWarmup   6: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadWarmup   7: 2048 op, 19400.00 ns, 9.4727 ns/op
OverheadWarmup   8: 2048 op, 4300.00 ns, 2.0996 ns/op

OverheadActual   1: 2048 op, 4400.00 ns, 2.1484 ns/op
OverheadActual   2: 2048 op, 4300.00 ns, 2.0996 ns/op
OverheadActual   3: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual   4: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual   5: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadActual   6: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual   7: 2048 op, 11700.00 ns, 5.7129 ns/op
OverheadActual   8: 2048 op, 4300.00 ns, 2.0996 ns/op
OverheadActual   9: 2048 op, 5700.00 ns, 2.7832 ns/op
OverheadActual  10: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual  11: 2048 op, 4600.00 ns, 2.2461 ns/op
OverheadActual  12: 2048 op, 28600.00 ns, 13.9648 ns/op
OverheadActual  13: 2048 op, 4300.00 ns, 2.0996 ns/op
OverheadActual  14: 2048 op, 4400.00 ns, 2.1484 ns/op
OverheadActual  15: 2048 op, 18500.00 ns, 9.0332 ns/op
OverheadActual  16: 2048 op, 4500.00 ns, 2.1973 ns/op
OverheadActual  17: 2048 op, 4200.00 ns, 2.0508 ns/op

WorkloadWarmup   1: 2048 op, 642327500.00 ns, 313.6365 us/op
WorkloadWarmup   2: 2048 op, 621029500.00 ns, 303.2371 us/op
WorkloadWarmup   3: 2048 op, 627529900.00 ns, 306.4111 us/op
WorkloadWarmup   4: 2048 op, 629162300.00 ns, 307.2082 us/op
WorkloadWarmup   5: 2048 op, 646469600.00 ns, 315.6590 us/op
WorkloadWarmup   6: 2048 op, 609169200.00 ns, 297.4459 us/op
WorkloadWarmup   7: 2048 op, 616566800.00 ns, 301.0580 us/op
WorkloadWarmup   8: 2048 op, 650320800.00 ns, 317.5395 us/op
WorkloadWarmup   9: 2048 op, 629867800.00 ns, 307.5526 us/op

// BeforeActualRun
WorkloadActual   1: 2048 op, 629656000.00 ns, 307.4492 us/op
WorkloadActual   2: 2048 op, 638226200.00 ns, 311.6339 us/op
WorkloadActual   3: 2048 op, 622264900.00 ns, 303.8403 us/op
WorkloadActual   4: 2048 op, 617256500.00 ns, 301.3948 us/op
WorkloadActual   5: 2048 op, 631581500.00 ns, 308.3894 us/op
WorkloadActual   6: 2048 op, 646709100.00 ns, 315.7759 us/op
WorkloadActual   7: 2048 op, 621595300.00 ns, 303.5133 us/op
WorkloadActual   8: 2048 op, 614224300.00 ns, 299.9142 us/op
WorkloadActual   9: 2048 op, 641863700.00 ns, 313.4100 us/op
WorkloadActual  10: 2048 op, 615294000.00 ns, 300.4365 us/op
WorkloadActual  11: 2048 op, 627888900.00 ns, 306.5864 us/op
WorkloadActual  12: 2048 op, 642430400.00 ns, 313.6867 us/op
WorkloadActual  13: 2048 op, 606989200.00 ns, 296.3814 us/op
WorkloadActual  14: 2048 op, 612483200.00 ns, 299.0641 us/op
WorkloadActual  15: 2048 op, 616299400.00 ns, 300.9274 us/op
WorkloadActual  16: 2048 op, 646521100.00 ns, 315.6841 us/op
WorkloadActual  17: 2048 op, 628844100.00 ns, 307.0528 us/op

// AfterActualRun
WorkloadResult   1: 2048 op, 629651700.00 ns, 307.4471 us/op
WorkloadResult   2: 2048 op, 638221900.00 ns, 311.6318 us/op
WorkloadResult   3: 2048 op, 622260600.00 ns, 303.8382 us/op
WorkloadResult   4: 2048 op, 617252200.00 ns, 301.3927 us/op
WorkloadResult   5: 2048 op, 631577200.00 ns, 308.3873 us/op
WorkloadResult   6: 2048 op, 646704800.00 ns, 315.7738 us/op
WorkloadResult   7: 2048 op, 621591000.00 ns, 303.5112 us/op
WorkloadResult   8: 2048 op, 614220000.00 ns, 299.9121 us/op
WorkloadResult   9: 2048 op, 641859400.00 ns, 313.4079 us/op
WorkloadResult  10: 2048 op, 615289700.00 ns, 300.4344 us/op
WorkloadResult  11: 2048 op, 627884600.00 ns, 306.5843 us/op
WorkloadResult  12: 2048 op, 642426100.00 ns, 313.6846 us/op
WorkloadResult  13: 2048 op, 606984900.00 ns, 296.3793 us/op
WorkloadResult  14: 2048 op, 612478900.00 ns, 299.0620 us/op
WorkloadResult  15: 2048 op, 616295100.00 ns, 300.9253 us/op
WorkloadResult  16: 2048 op, 646516800.00 ns, 315.6820 us/op
WorkloadResult  17: 2048 op, 628839800.00 ns, 307.0507 us/op
GC:  0 0 0 0 2048
Threading:  2 0 2048

// AfterAll
// Benchmark Process 14136 has exited with code 0

Mean = 306.1826 us, StdErr = 1.4978 us (0.49%); N = 17, StdDev = 6.1754 us
Min = 296.3793 us, Q1 = 300.6799 us, Median = 306.5843 us, Q3 = 312.5198 us, Max = 315.7738 us
IQR = 11.8400 us, LowerFence = 282.9199 us, UpperFence = 330.2798 us
ConfidenceInterval = [300.1692 us; 312.1961 us] (CI 99.9%), Margin = 6.0135 us (1.96% of Mean)
Skewness = 0.17, Kurtosis = 1.59, MValue = 2

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.MapContainsStruct: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "88434789-24ab-4a7e-b9b1-138cc7d51ae7.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.MapContainsStruct" --job "Default" --benchmarkId 3 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\88434789-24ab-4a7e-b9b1-138cc7d51ae7\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 598900.00 ns, 598.9000 us/op
WorkloadJitting  1: 1 op, 128746200.00 ns, 128.7462 ms/op

WorkloadPilot    1: 2 op, 245826900.00 ns, 122.9134 ms/op
WorkloadPilot    2: 3 op, 378759300.00 ns, 126.2531 ms/op
WorkloadPilot    3: 4 op, 491403400.00 ns, 122.8508 ms/op
WorkloadPilot    4: 5 op, 621597700.00 ns, 124.3195 ms/op

WorkloadWarmup   1: 5 op, 663086900.00 ns, 132.6174 ms/op
WorkloadWarmup   2: 5 op, 617147300.00 ns, 123.4295 ms/op
WorkloadWarmup   3: 5 op, 610831000.00 ns, 122.1662 ms/op
WorkloadWarmup   4: 5 op, 643759500.00 ns, 128.7519 ms/op
WorkloadWarmup   5: 5 op, 620008000.00 ns, 124.0016 ms/op
WorkloadWarmup   6: 5 op, 617224200.00 ns, 123.4448 ms/op
WorkloadWarmup   7: 5 op, 621316600.00 ns, 124.2633 ms/op
WorkloadWarmup   8: 5 op, 645386300.00 ns, 129.0773 ms/op
WorkloadWarmup   9: 5 op, 622418900.00 ns, 124.4838 ms/op

// BeforeActualRun
WorkloadActual   1: 5 op, 616499900.00 ns, 123.3000 ms/op
WorkloadActual   2: 5 op, 641742900.00 ns, 128.3486 ms/op
WorkloadActual   3: 5 op, 627439600.00 ns, 125.4879 ms/op
WorkloadActual   4: 5 op, 618409300.00 ns, 123.6819 ms/op
WorkloadActual   5: 5 op, 650245600.00 ns, 130.0491 ms/op
WorkloadActual   6: 5 op, 622568200.00 ns, 124.5136 ms/op
WorkloadActual   7: 5 op, 617687100.00 ns, 123.5374 ms/op
WorkloadActual   8: 5 op, 613008100.00 ns, 122.6016 ms/op
WorkloadActual   9: 5 op, 644081000.00 ns, 128.8162 ms/op
WorkloadActual  10: 5 op, 617867300.00 ns, 123.5735 ms/op
WorkloadActual  11: 5 op, 612092000.00 ns, 122.4184 ms/op
WorkloadActual  12: 5 op, 644643800.00 ns, 128.9288 ms/op
WorkloadActual  13: 5 op, 621615200.00 ns, 124.3230 ms/op
WorkloadActual  14: 5 op, 619473900.00 ns, 123.8948 ms/op
WorkloadActual  15: 5 op, 637516900.00 ns, 127.5034 ms/op
WorkloadActual  16: 5 op, 638736600.00 ns, 127.7473 ms/op
WorkloadActual  17: 5 op, 608924000.00 ns, 121.7848 ms/op
WorkloadActual  18: 5 op, 615530800.00 ns, 123.1062 ms/op

// AfterActualRun
WorkloadResult   1: 5 op, 616499900.00 ns, 123.3000 ms/op
WorkloadResult   2: 5 op, 641742900.00 ns, 128.3486 ms/op
WorkloadResult   3: 5 op, 627439600.00 ns, 125.4879 ms/op
WorkloadResult   4: 5 op, 618409300.00 ns, 123.6819 ms/op
WorkloadResult   5: 5 op, 650245600.00 ns, 130.0491 ms/op
WorkloadResult   6: 5 op, 622568200.00 ns, 124.5136 ms/op
WorkloadResult   7: 5 op, 617687100.00 ns, 123.5374 ms/op
WorkloadResult   8: 5 op, 613008100.00 ns, 122.6016 ms/op
WorkloadResult   9: 5 op, 644081000.00 ns, 128.8162 ms/op
WorkloadResult  10: 5 op, 617867300.00 ns, 123.5735 ms/op
WorkloadResult  11: 5 op, 612092000.00 ns, 122.4184 ms/op
WorkloadResult  12: 5 op, 644643800.00 ns, 128.9288 ms/op
WorkloadResult  13: 5 op, 621615200.00 ns, 124.3230 ms/op
WorkloadResult  14: 5 op, 619473900.00 ns, 123.8948 ms/op
WorkloadResult  15: 5 op, 637516900.00 ns, 127.5034 ms/op
WorkloadResult  16: 5 op, 638736600.00 ns, 127.7473 ms/op
WorkloadResult  17: 5 op, 608924000.00 ns, 121.7848 ms/op
WorkloadResult  18: 5 op, 615530800.00 ns, 123.1062 ms/op
GC:  0 0 0 1200000 5
Threading:  2 0 5

// AfterAll
// Benchmark Process 21212 has exited with code 0

Mean = 125.2009 ms, StdErr = 0.6186 ms (0.49%); N = 18, StdDev = 2.6244 ms
Min = 121.7848 ms, Q1 = 123.3000 ms, Median = 124.1089 ms, Q3 = 127.7473 ms, Max = 130.0491 ms
IQR = 4.4473 ms, LowerFence = 116.6290 ms, UpperFence = 134.4183 ms
ConfidenceInterval = [122.7481 ms; 127.6537 ms] (CI 99.9%), Margin = 2.4528 ms (1.96% of Mean)
Skewness = 0.5, Kurtosis = 1.62, MValue = 2

// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\ValueTuplePerf.ListOfTuplesContainsBenchmark-report.csv
  BenchmarkDotNet.Artifacts\results\ValueTuplePerf.ListOfTuplesContainsBenchmark-report-github.md
  BenchmarkDotNet.Artifacts\results\ValueTuplePerf.ListOfTuplesContainsBenchmark-report.html

// * Detailed results *
ListOfTuplesContainsBenchmark.ListTupleContains: DefaultJob
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 66.4415 ms, StdErr = 0.3244 ms (0.49%); N = 17, StdDev = 1.3376 ms
Min = 64.8284 ms, Q1 = 65.4418 ms, Median = 66.0403 ms, Q3 = 67.3057 ms, Max = 69.1120 ms
IQR = 1.8639 ms, LowerFence = 62.6459 ms, UpperFence = 70.1016 ms
ConfidenceInterval = [65.1390 ms; 67.7441 ms] (CI 99.9%), Margin = 1.3025 ms (1.96% of Mean)
Skewness = 0.67, Kurtosis = 2.15, MValue = 2
-------------------- Histogram --------------------
[64.373 ms ; 66.718 ms) | @@@@@@@@@@@
[66.718 ms ; 69.396 ms) | @@@@@@
---------------------------------------------------

ListOfTuplesContainsBenchmark.ListStructContains: DefaultJob
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 59.7940 ms, StdErr = 0.3033 ms (0.51%); N = 21, StdDev = 1.3900 ms
Min = 57.6172 ms, Q1 = 58.7681 ms, Median = 59.5036 ms, Q3 = 60.7886 ms, Max = 62.8014 ms
IQR = 2.0205 ms, LowerFence = 55.7373 ms, UpperFence = 63.8194 ms
ConfidenceInterval = [58.6263 ms; 60.9616 ms] (CI 99.9%), Margin = 1.1676 ms (1.95% of Mean)
Skewness = 0.51, Kurtosis = 2.25, MValue = 2
-------------------- Histogram --------------------
[57.176 ms ; 59.051 ms) | @@@@@@@
[59.051 ms ; 61.218 ms) | @@@@@@@@@@
[61.218 ms ; 63.242 ms) | @@@@
---------------------------------------------------

