// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 4 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\608b929a-a011-468e-ac91-93fd15366c89
// command took 2.94s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\608b929a-a011-468e-ac91-93fd15366c89
// command took 4.04s and exited with 0
// ***** Done, took 00:00:07 (7.17 sec)   *****
// Found 4 benchmarks:
//   ListOfTuplesContainsBenchmark.ListTupleContains: Job-TRZCRT(IterationCount=5)
//   ListOfTuplesContainsBenchmark.ListStructContains: Job-TRZCRT(IterationCount=5)
//   ListOfTuplesContainsBenchmark.MapContainsTuple: Job-TRZCRT(IterationCount=5)
//   ListOfTuplesContainsBenchmark.MapContainsStruct: Job-TRZCRT(IterationCount=5)

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.ListTupleContains: Job-TRZCRT(IterationCount=5)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "608b929a-a011-468e-ac91-93fd15366c89.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.ListTupleContains" --job "IterationCount=5" --benchmarkId 0 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\608b929a-a011-468e-ac91-93fd15366c89\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: Job-PCAXLA(IterationCount=5)

OverheadActual  15: 8192 op, 23800.00 ns, 2.9053 ns/op
OverheadActual  16: 8192 op, 15000.00 ns, 1.8311 ns/op
OverheadActual  17: 8192 op, 15400.00 ns, 1.8799 ns/op

WorkloadWarmup   1: 8192 op, 876454000.00 ns, 106.9890 us/op
WorkloadWarmup   2: 8192 op, 929184000.00 ns, 113.4258 us/op
WorkloadWarmup   3: 8192 op, 892092200.00 ns, 108.8980 us/op
WorkloadWarmup   4: 8192 op, 958006300.00 ns, 116.9441 us/op
WorkloadWarmup   5: 8192 op, 1023354500.00 ns, 124.9212 us/op
WorkloadWarmup   6: 8192 op, 1002302200.00 ns, 122.3513 us/op

// BeforeActualRun
WorkloadActual   1: 8192 op, 999131600.00 ns, 121.9643 us/op
WorkloadActual   2: 8192 op, 904256600.00 ns, 110.3829 us/op
WorkloadActual   3: 8192 op, 917966400.00 ns, 112.0564 us/op
WorkloadActual   4: 8192 op, 881733900.00 ns, 107.6335 us/op
WorkloadActual   5: 8192 op, 937065600.00 ns, 114.3879 us/op

// AfterActualRun
WorkloadResult   1: 8192 op, 999116300.00 ns, 121.9624 us/op
WorkloadResult   2: 8192 op, 904241300.00 ns, 110.3810 us/op
WorkloadResult   3: 8192 op, 917951100.00 ns, 112.0546 us/op
WorkloadResult   4: 8192 op, 881718600.00 ns, 107.6317 us/op
WorkloadResult   5: 8192 op, 937050300.00 ns, 114.3860 us/op
GC:  0 0 0 112 8192
Threading:  2 0 8192

// AfterAll
// Benchmark Process 23776 has exited with code 0

Mean = 113.2831 us, StdErr = 2.4333 us (2.15%); N = 5, StdDev = 5.4410 us
Min = 107.6317 us, Q1 = 109.0063 us, Median = 112.0546 us, Q3 = 118.1742 us, Max = 121.9624 us
IQR = 9.1679 us, LowerFence = 95.2545 us, UpperFence = 131.9261 us
ConfidenceInterval = [92.3318 us; 134.2345 us] (CI 99.9%), Margin = 20.9513 us (18.49% of Mean)
Skewness = 0.56, Kurtosis = 1.54, MValue = 2.67

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.ListStructContains: Job-TRZCRT(IterationCount=5)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "608b929a-a011-468e-ac91-93fd15366c89.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.ListStructContains" --job "IterationCount=5" --benchmarkId 1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\608b929a-a011-468e-ac91-93fd15366c89\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: Job-NEUHTS(IterationCount=5)

OverheadJitting  1: 1 op, 391400.00 ns, 391.4000 us/op
WorkloadJitting  1: 1 op, 1789900.00 ns, 1.7899 ms/op

OverheadJitting  2: 16 op, 317100.00 ns, 19.8188 us/op
WorkloadJitting  2: 16 op, 4590400.00 ns, 286.9000 us/op

WorkloadPilot    1: 16 op, 3726400.00 ns, 232.9000 us/op
WorkloadPilot    2: 32 op, 10100400.00 ns, 315.6375 us/op
WorkloadPilot    3: 64 op, 17015800.00 ns, 265.8719 us/op
WorkloadPilot    4: 128 op, 34383300.00 ns, 268.6195 us/op
WorkloadPilot    5: 256 op, 67799800.00 ns, 264.8430 us/op
WorkloadPilot    6: 512 op, 135233000.00 ns, 264.1270 us/op
WorkloadPilot    7: 1024 op, 139814400.00 ns, 136.5375 us/op
WorkloadPilot    8: 2048 op, 245908200.00 ns, 120.0724 us/op
WorkloadPilot    9: 4096 op, 446697600.00 ns, 109.0570 us/op
WorkloadPilot   10: 8192 op, 870386600.00 ns, 106.2484 us/op

OverheadWarmup   1: 8192 op, 59200.00 ns, 7.2266 ns/op
OverheadWarmup   2: 8192 op, 15000.00 ns, 1.8311 ns/op
OverheadWarmup   3: 8192 op, 16100.00 ns, 1.9653 ns/op
OverheadWarmup   4: 8192 op, 15900.00 ns, 1.9409 ns/op
OverheadWarmup   5: 8192 op, 22800.00 ns, 2.7832 ns/op
OverheadWarmup   6: 8192 op, 14900.00 ns, 1.8188 ns/op

OverheadActual   1: 8192 op, 15600.00 ns, 1.9043 ns/op
OverheadActual   2: 8192 op, 15900.00 ns, 1.9409 ns/op
OverheadActual   3: 8192 op, 15500.00 ns, 1.8921 ns/op
OverheadActual   4: 8192 op, 14900.00 ns, 1.8188 ns/op
OverheadActual   5: 8192 op, 34100.00 ns, 4.1626 ns/op
OverheadActual   6: 8192 op, 42900.00 ns, 5.2368 ns/op
OverheadActual   7: 8192 op, 26900.00 ns, 3.2837 ns/op
OverheadActual   8: 8192 op, 16100.00 ns, 1.9653 ns/op
OverheadActual   9: 8192 op, 15500.00 ns, 1.8921 ns/op
OverheadActual  10: 8192 op, 29100.00 ns, 3.5522 ns/op
OverheadActual  11: 8192 op, 37100.00 ns, 4.5288 ns/op
OverheadActual  12: 8192 op, 86600.00 ns, 10.5713 ns/op
OverheadActual  13: 8192 op, 15300.00 ns, 1.8677 ns/op
OverheadActual  14: 8192 op, 15400.00 ns, 1.8799 ns/op
OverheadActual  15: 8192 op, 15300.00 ns, 1.8677 ns/op
OverheadActual  16: 8192 op, 15400.00 ns, 1.8799 ns/op
OverheadActual  17: 8192 op, 15300.00 ns, 1.8677 ns/op
OverheadActual  18: 8192 op, 23200.00 ns, 2.8320 ns/op
OverheadActual  19: 8192 op, 15400.00 ns, 1.8799 ns/op
OverheadActual  20: 8192 op, 34000.00 ns, 4.1504 ns/op

WorkloadWarmup   1: 8192 op, 915939000.00 ns, 111.8090 us/op
WorkloadWarmup   2: 8192 op, 897433800.00 ns, 109.5500 us/op
WorkloadWarmup   3: 8192 op, 872695100.00 ns, 106.5302 us/op
WorkloadWarmup   4: 8192 op, 926652100.00 ns, 113.1167 us/op
WorkloadWarmup   5: 8192 op, 889700700.00 ns, 108.6060 us/op
WorkloadWarmup   6: 8192 op, 922312100.00 ns, 112.5869 us/op
WorkloadWarmup   7: 8192 op, 875285800.00 ns, 106.8464 us/op

// BeforeActualRun
WorkloadActual   1: 8192 op, 878507000.00 ns, 107.2396 us/op
WorkloadActual   2: 8192 op, 918349400.00 ns, 112.1032 us/op
WorkloadActual   3: 8192 op, 876836800.00 ns, 107.0357 us/op
WorkloadActual   4: 8192 op, 908227300.00 ns, 110.8676 us/op
WorkloadActual   5: 8192 op, 872940600.00 ns, 106.5601 us/op

// AfterActualRun
WorkloadResult   1: 8192 op, 878491250.00 ns, 107.2377 us/op
WorkloadResult   2: 8192 op, 918333650.00 ns, 112.1013 us/op
WorkloadResult   3: 8192 op, 876821050.00 ns, 107.0338 us/op
WorkloadResult   4: 8192 op, 908211550.00 ns, 110.8657 us/op
WorkloadResult   5: 8192 op, 872924850.00 ns, 106.5582 us/op
GC:  0 0 0 0 8192
Threading:  2 0 8192

// AfterAll
// Benchmark Process 33376 has exited with code 0

Mean = 108.7593 us, StdErr = 1.1345 us (1.04%); N = 5, StdDev = 2.5369 us
Min = 106.5582 us, Q1 = 106.7960 us, Median = 107.2377 us, Q3 = 111.4835 us, Max = 112.1013 us
IQR = 4.6875 us, LowerFence = 99.7648 us, UpperFence = 118.5147 us
ConfidenceInterval = [98.9907 us; 118.5279 us] (CI 99.9%), Margin = 9.7686 us (8.98% of Mean)
Skewness = 0.33, Kurtosis = 0.88, MValue = 2

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.MapContainsTuple: Job-TRZCRT(IterationCount=5)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "608b929a-a011-468e-ac91-93fd15366c89.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.MapContainsTuple" --job "IterationCount=5" --benchmarkId 2 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\608b929a-a011-468e-ac91-93fd15366c89\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: Job-GAPJXJ(IterationCount=5)

OverheadJitting  1: 1 op, 359400.00 ns, 359.4000 us/op
WorkloadJitting  1: 1 op, 3010100.00 ns, 3.0101 ms/op

OverheadJitting  2: 16 op, 282900.00 ns, 17.6812 us/op
WorkloadJitting  2: 16 op, 6594800.00 ns, 412.1750 us/op

WorkloadPilot    1: 16 op, 5578700.00 ns, 348.6687 us/op
WorkloadPilot    2: 32 op, 11928500.00 ns, 372.7656 us/op
WorkloadPilot    3: 64 op, 24281400.00 ns, 379.3969 us/op
WorkloadPilot    4: 128 op, 51356300.00 ns, 401.2211 us/op
WorkloadPilot    5: 256 op, 90059300.00 ns, 351.7941 us/op
WorkloadPilot    6: 512 op, 179009700.00 ns, 349.6283 us/op
WorkloadPilot    7: 1024 op, 357832800.00 ns, 349.4461 us/op
WorkloadPilot    8: 2048 op, 702932700.00 ns, 343.2289 us/op

OverheadWarmup   1: 2048 op, 7300.00 ns, 3.5645 ns/op
OverheadWarmup   2: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadWarmup   3: 2048 op, 4000.00 ns, 1.9531 ns/op
OverheadWarmup   4: 2048 op, 4000.00 ns, 1.9531 ns/op
OverheadWarmup   5: 2048 op, 4300.00 ns, 2.0996 ns/op
OverheadWarmup   6: 2048 op, 8700.00 ns, 4.2480 ns/op
OverheadWarmup   7: 2048 op, 4400.00 ns, 2.1484 ns/op
OverheadWarmup   8: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadWarmup   9: 2048 op, 6300.00 ns, 3.0762 ns/op

OverheadActual   1: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual   2: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual   3: 2048 op, 8100.00 ns, 3.9551 ns/op
OverheadActual   4: 2048 op, 4300.00 ns, 2.0996 ns/op
OverheadActual   5: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual   6: 2048 op, 6600.00 ns, 3.2227 ns/op
OverheadActual   7: 2048 op, 4300.00 ns, 2.0996 ns/op
OverheadActual   8: 2048 op, 11700.00 ns, 5.7129 ns/op
OverheadActual   9: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual  10: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadActual  11: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual  12: 2048 op, 5200.00 ns, 2.5391 ns/op
OverheadActual  13: 2048 op, 4000.00 ns, 1.9531 ns/op
OverheadActual  14: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadActual  15: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual  16: 2048 op, 14700.00 ns, 7.1777 ns/op
OverheadActual  17: 2048 op, 16000.00 ns, 7.8125 ns/op
OverheadActual  18: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual  19: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadActual  20: 2048 op, 4000.00 ns, 1.9531 ns/op

WorkloadWarmup   1: 2048 op, 737490600.00 ns, 360.1028 us/op
WorkloadWarmup   2: 2048 op, 718155000.00 ns, 350.6616 us/op
WorkloadWarmup   3: 2048 op, 699927800.00 ns, 341.7616 us/op
WorkloadWarmup   4: 2048 op, 736199400.00 ns, 359.4724 us/op
WorkloadWarmup   5: 2048 op, 724539400.00 ns, 353.7790 us/op
WorkloadWarmup   6: 2048 op, 709176000.00 ns, 346.2773 us/op
WorkloadWarmup   7: 2048 op, 757744800.00 ns, 369.9926 us/op
WorkloadWarmup   8: 2048 op, 715247200.00 ns, 349.2418 us/op

// BeforeActualRun
WorkloadActual   1: 2048 op, 695280500.00 ns, 339.4924 us/op
WorkloadActual   2: 2048 op, 744866300.00 ns, 363.7042 us/op
WorkloadActual   3: 2048 op, 725327700.00 ns, 354.1639 us/op
WorkloadActual   4: 2048 op, 703394100.00 ns, 343.4542 us/op
WorkloadActual   5: 2048 op, 717303200.00 ns, 350.2457 us/op

// AfterActualRun
WorkloadResult   1: 2048 op, 695276300.00 ns, 339.4904 us/op
WorkloadResult   2: 2048 op, 744862100.00 ns, 363.7022 us/op
WorkloadResult   3: 2048 op, 725323500.00 ns, 354.1619 us/op
WorkloadResult   4: 2048 op, 703389900.00 ns, 343.4521 us/op
WorkloadResult   5: 2048 op, 717299000.00 ns, 350.2437 us/op
GC:  0 0 0 0 2048
Threading:  2 0 2048

// AfterAll
// Benchmark Process 3456 has exited with code 0

Mean = 350.2100 us, StdErr = 4.2322 us (1.21%); N = 5, StdDev = 9.4636 us
Min = 339.4904 us, Q1 = 341.4712 us, Median = 350.2437 us, Q3 = 358.9320 us, Max = 363.7022 us
IQR = 17.4608 us, LowerFence = 315.2801 us, UpperFence = 385.1232 us
ConfidenceInterval = [313.7692 us; 386.6509 us] (CI 99.9%), Margin = 36.4409 us (10.41% of Mean)
Skewness = 0.23, Kurtosis = 1.21, MValue = 2

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.MapContainsStruct: Job-TRZCRT(IterationCount=5)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "608b929a-a011-468e-ac91-93fd15366c89.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.MapContainsStruct" --job "IterationCount=5" --benchmarkId 3 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\608b929a-a011-468e-ac91-93fd15366c89\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: Job-DSVEKB(IterationCount=5)

OverheadJitting  1: 1 op, 422100.00 ns, 422.1000 us/op
WorkloadJitting  1: 1 op, 131100800.00 ns, 131.1008 ms/op

WorkloadPilot    1: 2 op, 249755400.00 ns, 124.8777 ms/op
WorkloadPilot    2: 3 op, 400261300.00 ns, 133.4204 ms/op
WorkloadPilot    3: 4 op, 575696800.00 ns, 143.9242 ms/op

WorkloadWarmup   1: 4 op, 535484500.00 ns, 133.8711 ms/op
WorkloadWarmup   2: 4 op, 514472000.00 ns, 128.6180 ms/op
WorkloadWarmup   3: 4 op, 508197600.00 ns, 127.0494 ms/op
WorkloadWarmup   4: 4 op, 544494400.00 ns, 136.1236 ms/op
WorkloadWarmup   5: 4 op, 510120300.00 ns, 127.5301 ms/op
WorkloadWarmup   6: 4 op, 513400600.00 ns, 128.3502 ms/op
WorkloadWarmup   7: 4 op, 512502100.00 ns, 128.1255 ms/op

// BeforeActualRun
WorkloadActual   1: 4 op, 574684600.00 ns, 143.6712 ms/op
WorkloadActual   2: 4 op, 518090200.00 ns, 129.5225 ms/op
WorkloadActual   3: 4 op, 515936100.00 ns, 128.9840 ms/op
WorkloadActual   4: 4 op, 518402400.00 ns, 129.6006 ms/op
WorkloadActual   5: 4 op, 529499000.00 ns, 132.3748 ms/op

// AfterActualRun
WorkloadResult   1: 4 op, 574684600.00 ns, 143.6712 ms/op
WorkloadResult   2: 4 op, 518090200.00 ns, 129.5225 ms/op
WorkloadResult   3: 4 op, 515936100.00 ns, 128.9840 ms/op
WorkloadResult   4: 4 op, 518402400.00 ns, 129.6006 ms/op
WorkloadResult   5: 4 op, 529499000.00 ns, 132.3748 ms/op
GC:  0 0 0 5488 4
Threading:  2 0 4

// AfterAll
// Benchmark Process 6128 has exited with code 0

Mean = 132.8306 ms, StdErr = 2.7740 ms (2.09%); N = 5, StdDev = 6.2028 ms
Min = 128.9840 ms, Q1 = 129.2533 ms, Median = 129.6006 ms, Q3 = 138.0230 ms, Max = 143.6712 ms
IQR = 8.7697 ms, LowerFence = 116.0988 ms, UpperFence = 151.1774 ms
ConfidenceInterval = [108.9459 ms; 156.7153 ms] (CI 99.9%), Margin = 23.8847 ms (17.98% of Mean)
Skewness = 0.96, Kurtosis = 1.93, MValue = 2.5

// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\ValueTuplePerf.ListOfTuplesContainsBenchmark-report.csv
  BenchmarkDotNet.Artifacts\results\ValueTuplePerf.ListOfTuplesContainsBenchmark-report-github.md
  BenchmarkDotNet.Artifacts\results\ValueTuplePerf.ListOfTuplesContainsBenchmark-report.html

// * Detailed results *
ListOfTuplesContainsBenchmark.ListTupleContains: Job-TRZCRT(IterationCount=5)
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 113.2831 us, StdErr = 2.4333 us (2.15%); N = 5, StdDev = 5.4410 us
Min = 107.6317 us, Q1 = 109.0063 us, Median = 112.0546 us, Q3 = 118.1742 us, Max = 121.9624 us
IQR = 9.1679 us, LowerFence = 95.2545 us, UpperFence = 131.9261 us
ConfidenceInterval = [92.3318 us; 134.2345 us] (CI 99.9%), Margin = 20.9513 us (18.49% of Mean)
Skewness = 0.56, Kurtosis = 1.54, MValue = 2.67
-------------------- Histogram --------------------
[104.847 us ; 109.599 us) | @
[109.599 us ; 115.168 us) | @@@
[115.168 us ; 119.178 us) | 
[119.178 us ; 124.747 us) | @
---------------------------------------------------

ListOfTuplesContainsBenchmark.ListStructContains: Job-TRZCRT(IterationCount=5)
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 108.7593 us, StdErr = 1.1345 us (1.04%); N = 5, StdDev = 2.5369 us
Min = 106.5582 us, Q1 = 106.7960 us, Median = 107.2377 us, Q3 = 111.4835 us, Max = 112.1013 us
IQR = 4.6875 us, LowerFence = 99.7648 us, UpperFence = 118.5147 us
ConfidenceInterval = [98.9907 us; 118.5279 us] (CI 99.9%), Margin = 9.7686 us (8.98% of Mean)
Skewness = 0.33, Kurtosis = 0.88, MValue = 2
-------------------- Histogram --------------------
[105.600 us ; 110.185 us) | @@@
[110.185 us ; 112.782 us) | @@
---------------------------------------------------

ListOfTuplesContainsBenchmark.MapContainsTuple: Job-TRZCRT(IterationCount=5)
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 350.2100 us, StdErr = 4.2322 us (1.21%); N = 5, StdDev = 9.4636 us
Min = 339.4904 us, Q1 = 341.4712 us, Median = 350.2437 us, Q3 = 358.9320 us, Max = 363.7022 us
IQR = 17.4608 us, LowerFence = 315.2801 us, UpperFence = 385.1232 us
ConfidenceInterval = [313.7692 us; 386.6509 us] (CI 99.9%), Margin = 36.4409 us (10.41% of Mean)
Skewness = 0.23, Kurtosis = 1.21, MValue = 2
-------------------- Histogram --------------------
[336.629 us ; 347.360 us) | @@
[347.360 us ; 357.045 us) | @@
[357.045 us ; 368.545 us) | @
---------------------------------------------------

ListOfTuplesContainsBenchmark.MapContainsStruct: Job-TRZCRT(IterationCount=5)
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 132.8306 ms, StdErr = 2.7740 ms (2.09%); N = 5, StdDev = 6.2028 ms
Min = 128.9840 ms, Q1 = 129.2533 ms, Median = 129.6006 ms, Q3 = 138.0230 ms, Max = 143.6712 ms
IQR = 8.7697 ms, LowerFence = 116.0988 ms, UpperFence = 151.1774 ms
ConfidenceInterval = [108.9459 ms; 156.7153 ms] (CI 99.9%), Margin = 23.8847 ms (17.98% of Mean)
Skewness = 0.96, Kurtosis = 1.93, MValue = 2.5
-------------------- Histogram --------------------
[127.505 ms ; 133.853 ms) | @@@@
[133.853 ms ; 140.497 ms) | 
[140.497 ms ; 146.845 ms) | @
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.12.0, OS=Windows 10.0.19041
Intel Core i7-6700HQ CPU 2.60GHz (Skylake), 1 CPU, 8 logical and 4 physical cores
.NET Core SDK=3.1.200
  [Host]     : .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
  Job-TRZCRT : .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT

IterationCount=5  

|             Method |         Mean |        Error |      StdDev | Gen 0 | Gen 1 | Gen 2 | Allocated |
|------------------- |-------------:|-------------:|------------:|------:|------:|------:|----------:|
|  ListTupleContains |     113.3 us |     20.95 us |     5.44 us |     - |     - |     - |         - |
| ListStructContains |     108.8 us |      9.77 us |     2.54 us |     - |     - |     - |         - |
|   MapContainsTuple |     350.2 us |     36.44 us |     9.46 us |     - |     - |     - |         - |
|  MapContainsStruct | 132,830.6 us | 23,884.67 us | 6,202.77 us |     - |     - |     - |    1372 B |

// * Legends *
  Mean      : Arithmetic mean of all measurements
  Error     : Half of 99.9% confidence interval
  StdDev    : Standard deviation of all measurements
  Gen 0     : GC Generation 0 collects per 1000 operations
  Gen 1     : GC Generation 1 collects per 1000 operations
  Gen 2     : GC Generation 2 collects per 1000 operations
  Allocated : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  1 us      : 1 Microsecond (0.000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:00:49 (49.89 sec), executed benchmarks: 4

