// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 4 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\676aa785-8dce-48b2-a27d-90c773ea01ed
// command took 3.25s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\676aa785-8dce-48b2-a27d-90c773ea01ed
// command took 3.93s and exited with 0
// ***** Done, took 00:00:07 (7.42 sec)   *****
// Found 4 benchmarks:
//   ListOfTuplesContainsBenchmark.ListContainsTuple: DefaultJob
//   ListOfTuplesContainsBenchmark.ListContainsStruct: DefaultJob
//   ListOfTuplesContainsBenchmark.MapContainsTuple: DefaultJob
//   ListOfTuplesContainsBenchmark.MapContainsStruct: DefaultJob

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.ListContainsTuple: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "676aa785-8dce-48b2-a27d-90c773ea01ed.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.ListContainsTuple" --job "Default" --benchmarkId 0 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\676aa785-8dce-48b2-a27d-90c773ea01ed\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadActual   6: 8 op, 536766800.00 ns, 67.0958 ms/op
WorkloadActual   7: 8 op, 567153600.00 ns, 70.8942 ms/op
WorkloadActual   8: 8 op, 537355000.00 ns, 67.1694 ms/op
WorkloadActual   9: 8 op, 542249600.00 ns, 67.7812 ms/op
WorkloadActual  10: 8 op, 534558500.00 ns, 66.8198 ms/op
WorkloadActual  11: 8 op, 562355900.00 ns, 70.2945 ms/op
WorkloadActual  12: 8 op, 550133000.00 ns, 68.7666 ms/op
WorkloadActual  13: 8 op, 542154900.00 ns, 67.7694 ms/op
WorkloadActual  14: 8 op, 534150400.00 ns, 66.7688 ms/op
WorkloadActual  15: 8 op, 568927600.00 ns, 71.1159 ms/op
WorkloadActual  16: 8 op, 548732900.00 ns, 68.5916 ms/op
WorkloadActual  17: 8 op, 530186100.00 ns, 66.2733 ms/op
WorkloadActual  18: 8 op, 542951600.00 ns, 67.8689 ms/op
WorkloadActual  19: 8 op, 560760300.00 ns, 70.0950 ms/op
WorkloadActual  20: 8 op, 544311300.00 ns, 68.0389 ms/op

// AfterActualRun
WorkloadResult   1: 8 op, 539582400.00 ns, 67.4478 ms/op
WorkloadResult   2: 8 op, 538738000.00 ns, 67.3423 ms/op
WorkloadResult   3: 8 op, 568340900.00 ns, 71.0426 ms/op
WorkloadResult   4: 8 op, 536581500.00 ns, 67.0727 ms/op
WorkloadResult   5: 8 op, 541325200.00 ns, 67.6656 ms/op
WorkloadResult   6: 8 op, 536766800.00 ns, 67.0958 ms/op
WorkloadResult   7: 8 op, 567153600.00 ns, 70.8942 ms/op
WorkloadResult   8: 8 op, 537355000.00 ns, 67.1694 ms/op
WorkloadResult   9: 8 op, 542249600.00 ns, 67.7812 ms/op
WorkloadResult  10: 8 op, 534558500.00 ns, 66.8198 ms/op
WorkloadResult  11: 8 op, 562355900.00 ns, 70.2945 ms/op
WorkloadResult  12: 8 op, 550133000.00 ns, 68.7666 ms/op
WorkloadResult  13: 8 op, 542154900.00 ns, 67.7694 ms/op
WorkloadResult  14: 8 op, 534150400.00 ns, 66.7688 ms/op
WorkloadResult  15: 8 op, 568927600.00 ns, 71.1159 ms/op
WorkloadResult  16: 8 op, 548732900.00 ns, 68.5916 ms/op
WorkloadResult  17: 8 op, 530186100.00 ns, 66.2733 ms/op
WorkloadResult  18: 8 op, 542951600.00 ns, 67.8689 ms/op
WorkloadResult  19: 8 op, 560760300.00 ns, 70.0950 ms/op
WorkloadResult  20: 8 op, 544311300.00 ns, 68.0389 ms/op
GC:  0 0 0 0 8
Threading:  2 0 8

// AfterAll
// Benchmark Process 10504 has exited with code 0

Mean = 68.2957 ms, StdErr = 0.3457 ms (0.51%); N = 20, StdDev = 1.5460 ms
Min = 66.2733 ms, Q1 = 67.1326 ms, Median = 67.7753 ms, Q3 = 69.4308 ms, Max = 71.1159 ms
IQR = 2.2982 ms, LowerFence = 63.6853 ms, UpperFence = 72.8782 ms
ConfidenceInterval = [66.9532 ms; 69.6382 ms] (CI 99.9%), Margin = 1.3425 ms (1.97% of Mean)
Skewness = 0.71, Kurtosis = 1.99, MValue = 2.46

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.ListContainsStruct: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "676aa785-8dce-48b2-a27d-90c773ea01ed.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.ListContainsStruct" --job "Default" --benchmarkId 1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\676aa785-8dce-48b2-a27d-90c773ea01ed\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 440200.00 ns, 440.2000 us/op
WorkloadJitting  1: 1 op, 62977700.00 ns, 62.9777 ms/op

WorkloadPilot    1: 2 op, 104839200.00 ns, 52.4196 ms/op
WorkloadPilot    2: 3 op, 155294900.00 ns, 51.7650 ms/op
WorkloadPilot    3: 4 op, 207441300.00 ns, 51.8603 ms/op
WorkloadPilot    4: 5 op, 245920300.00 ns, 49.1841 ms/op
WorkloadPilot    5: 6 op, 319081100.00 ns, 53.1802 ms/op
WorkloadPilot    6: 7 op, 361942100.00 ns, 51.7060 ms/op
WorkloadPilot    7: 8 op, 393040300.00 ns, 49.1300 ms/op
WorkloadPilot    8: 9 op, 489620700.00 ns, 54.4023 ms/op
WorkloadPilot    9: 10 op, 504658100.00 ns, 50.4658 ms/op

WorkloadWarmup   1: 10 op, 494343800.00 ns, 49.4344 ms/op
WorkloadWarmup   2: 10 op, 508277100.00 ns, 50.8277 ms/op
WorkloadWarmup   3: 10 op, 527571000.00 ns, 52.7571 ms/op
WorkloadWarmup   4: 10 op, 517803800.00 ns, 51.7804 ms/op
WorkloadWarmup   5: 10 op, 505442900.00 ns, 50.5443 ms/op
WorkloadWarmup   6: 10 op, 522327700.00 ns, 52.2328 ms/op
WorkloadWarmup   7: 10 op, 537542600.00 ns, 53.7543 ms/op
WorkloadWarmup   8: 10 op, 506735000.00 ns, 50.6735 ms/op

// BeforeActualRun
WorkloadActual   1: 10 op, 491027300.00 ns, 49.1027 ms/op
WorkloadActual   2: 10 op, 512383500.00 ns, 51.2383 ms/op
WorkloadActual   3: 10 op, 538457100.00 ns, 53.8457 ms/op
WorkloadActual   4: 10 op, 501622000.00 ns, 50.1622 ms/op
WorkloadActual   5: 10 op, 512148300.00 ns, 51.2148 ms/op
WorkloadActual   6: 10 op, 501815000.00 ns, 50.1815 ms/op
WorkloadActual   7: 10 op, 514290300.00 ns, 51.4290 ms/op
WorkloadActual   8: 10 op, 521051000.00 ns, 52.1051 ms/op
WorkloadActual   9: 10 op, 513933400.00 ns, 51.3933 ms/op
WorkloadActual  10: 10 op, 499756800.00 ns, 49.9757 ms/op
WorkloadActual  11: 10 op, 511628400.00 ns, 51.1628 ms/op
WorkloadActual  12: 10 op, 522306000.00 ns, 52.2306 ms/op
WorkloadActual  13: 10 op, 501206300.00 ns, 50.1206 ms/op
WorkloadActual  14: 10 op, 508364000.00 ns, 50.8364 ms/op
WorkloadActual  15: 10 op, 506212700.00 ns, 50.6213 ms/op

// AfterActualRun
WorkloadResult   1: 10 op, 491027300.00 ns, 49.1027 ms/op
WorkloadResult   2: 10 op, 512383500.00 ns, 51.2383 ms/op
WorkloadResult   3: 10 op, 501622000.00 ns, 50.1622 ms/op
WorkloadResult   4: 10 op, 512148300.00 ns, 51.2148 ms/op
WorkloadResult   5: 10 op, 501815000.00 ns, 50.1815 ms/op
WorkloadResult   6: 10 op, 514290300.00 ns, 51.4290 ms/op
WorkloadResult   7: 10 op, 521051000.00 ns, 52.1051 ms/op
WorkloadResult   8: 10 op, 513933400.00 ns, 51.3933 ms/op
WorkloadResult   9: 10 op, 499756800.00 ns, 49.9757 ms/op
WorkloadResult  10: 10 op, 511628400.00 ns, 51.1628 ms/op
WorkloadResult  11: 10 op, 522306000.00 ns, 52.2306 ms/op
WorkloadResult  12: 10 op, 501206300.00 ns, 50.1206 ms/op
WorkloadResult  13: 10 op, 508364000.00 ns, 50.8364 ms/op
WorkloadResult  14: 10 op, 506212700.00 ns, 50.6213 ms/op
GC:  0 0 0 0 10
Threading:  2 0 10

// AfterAll
// Benchmark Process 7176 has exited with code 0

Mean = 50.8410 ms, StdErr = 0.2322 ms (0.46%); N = 14, StdDev = 0.8689 ms
Min = 49.1027 ms, Q1 = 50.1622 ms, Median = 50.9996 ms, Q3 = 51.3933 ms, Max = 52.2306 ms
IQR = 1.2311 ms, LowerFence = 48.3155 ms, UpperFence = 53.2400 ms
ConfidenceInterval = [49.8609 ms; 51.8212 ms] (CI 99.9%), Margin = 0.9801 ms (1.93% of Mean)
Skewness = -0.18, Kurtosis = 2.12, MValue = 2

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.MapContainsTuple: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "676aa785-8dce-48b2-a27d-90c773ea01ed.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.MapContainsTuple" --job "Default" --benchmarkId 2 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\676aa785-8dce-48b2-a27d-90c773ea01ed\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 345900.00 ns, 345.9000 us/op
WorkloadJitting  1: 1 op, 2198500.00 ns, 2.1985 ms/op

OverheadJitting  2: 16 op, 293600.00 ns, 18.3500 us/op
WorkloadJitting  2: 16 op, 5533600.00 ns, 345.8500 us/op

WorkloadPilot    1: 16 op, 5479800.00 ns, 342.4875 us/op
WorkloadPilot    2: 32 op, 10366400.00 ns, 323.9500 us/op
WorkloadPilot    3: 64 op, 21502100.00 ns, 335.9703 us/op
WorkloadPilot    4: 128 op, 44068200.00 ns, 344.2828 us/op
WorkloadPilot    5: 256 op, 88849300.00 ns, 347.0676 us/op
WorkloadPilot    6: 512 op, 165514000.00 ns, 323.2695 us/op
WorkloadPilot    7: 1024 op, 337059900.00 ns, 329.1601 us/op
WorkloadPilot    8: 2048 op, 685622600.00 ns, 334.7767 us/op

OverheadWarmup   1: 2048 op, 6900.00 ns, 3.3691 ns/op
OverheadWarmup   2: 2048 op, 4300.00 ns, 2.0996 ns/op
OverheadWarmup   3: 2048 op, 4300.00 ns, 2.0996 ns/op
OverheadWarmup   4: 2048 op, 18100.00 ns, 8.8379 ns/op
OverheadWarmup   5: 2048 op, 4300.00 ns, 2.0996 ns/op
OverheadWarmup   6: 2048 op, 4300.00 ns, 2.0996 ns/op

OverheadActual   1: 2048 op, 4600.00 ns, 2.2461 ns/op
OverheadActual   2: 2048 op, 4500.00 ns, 2.1973 ns/op
OverheadActual   3: 2048 op, 4300.00 ns, 2.0996 ns/op
OverheadActual   4: 2048 op, 4500.00 ns, 2.1973 ns/op
OverheadActual   5: 2048 op, 28800.00 ns, 14.0625 ns/op
OverheadActual   6: 2048 op, 4400.00 ns, 2.1484 ns/op
OverheadActual   7: 2048 op, 4400.00 ns, 2.1484 ns/op
OverheadActual   8: 2048 op, 20900.00 ns, 10.2051 ns/op
OverheadActual   9: 2048 op, 4400.00 ns, 2.1484 ns/op
OverheadActual  10: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual  11: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual  12: 2048 op, 4300.00 ns, 2.0996 ns/op
OverheadActual  13: 2048 op, 4300.00 ns, 2.0996 ns/op
OverheadActual  14: 2048 op, 23200.00 ns, 11.3281 ns/op
OverheadActual  15: 2048 op, 4400.00 ns, 2.1484 ns/op

WorkloadWarmup   1: 2048 op, 662924500.00 ns, 323.6936 us/op
WorkloadWarmup   2: 2048 op, 669053300.00 ns, 326.6862 us/op
WorkloadWarmup   3: 2048 op, 676436100.00 ns, 330.2911 us/op
WorkloadWarmup   4: 2048 op, 644019500.00 ns, 314.4626 us/op
WorkloadWarmup   5: 2048 op, 668174900.00 ns, 326.2573 us/op
WorkloadWarmup   6: 2048 op, 658247700.00 ns, 321.4100 us/op

// BeforeActualRun
WorkloadActual   1: 2048 op, 686647500.00 ns, 335.2771 us/op
WorkloadActual   2: 2048 op, 642599800.00 ns, 313.7694 us/op
WorkloadActual   3: 2048 op, 670099600.00 ns, 327.1971 us/op
WorkloadActual   4: 2048 op, 686774600.00 ns, 335.3392 us/op
WorkloadActual   5: 2048 op, 650527300.00 ns, 317.6403 us/op
WorkloadActual   6: 2048 op, 659705600.00 ns, 322.1219 us/op
WorkloadActual   7: 2048 op, 690386100.00 ns, 337.1026 us/op
WorkloadActual   8: 2048 op, 660362800.00 ns, 322.4428 us/op
WorkloadActual   9: 2048 op, 654324800.00 ns, 319.4945 us/op
WorkloadActual  10: 2048 op, 685567300.00 ns, 334.7497 us/op
WorkloadActual  11: 2048 op, 663694800.00 ns, 324.0697 us/op
WorkloadActual  12: 2048 op, 650294700.00 ns, 317.5267 us/op
WorkloadActual  13: 2048 op, 692795500.00 ns, 338.2791 us/op
WorkloadActual  14: 2048 op, 693825100.00 ns, 338.7818 us/op
WorkloadActual  15: 2048 op, 664368400.00 ns, 324.3986 us/op
WorkloadActual  16: 2048 op, 684373800.00 ns, 334.1669 us/op
WorkloadActual  17: 2048 op, 702498700.00 ns, 343.0169 us/op
WorkloadActual  18: 2048 op, 1059237000.00 ns, 517.2056 us/op
WorkloadActual  19: 2048 op, 687427900.00 ns, 335.6582 us/op
WorkloadActual  20: 2048 op, 666544100.00 ns, 325.4610 us/op
WorkloadActual  21: 2048 op, 687462500.00 ns, 335.6750 us/op
WorkloadActual  22: 2048 op, 687987900.00 ns, 335.9316 us/op
WorkloadActual  23: 2048 op, 718442600.00 ns, 350.8021 us/op
WorkloadActual  24: 2048 op, 664392700.00 ns, 324.4105 us/op
WorkloadActual  25: 2048 op, 686076900.00 ns, 334.9985 us/op
WorkloadActual  26: 2048 op, 665036000.00 ns, 324.7246 us/op
WorkloadActual  27: 2048 op, 671069000.00 ns, 327.6704 us/op

// AfterActualRun
WorkloadResult   1: 2048 op, 686643100.00 ns, 335.2750 us/op
WorkloadResult   2: 2048 op, 642595400.00 ns, 313.7673 us/op
WorkloadResult   3: 2048 op, 670095200.00 ns, 327.1949 us/op
WorkloadResult   4: 2048 op, 686770200.00 ns, 335.3370 us/op
WorkloadResult   5: 2048 op, 650522900.00 ns, 317.6381 us/op
WorkloadResult   6: 2048 op, 659701200.00 ns, 322.1197 us/op
WorkloadResult   7: 2048 op, 690381700.00 ns, 337.1004 us/op
WorkloadResult   8: 2048 op, 660358400.00 ns, 322.4406 us/op
WorkloadResult   9: 2048 op, 654320400.00 ns, 319.4924 us/op
WorkloadResult  10: 2048 op, 685562900.00 ns, 334.7475 us/op
WorkloadResult  11: 2048 op, 663690400.00 ns, 324.0676 us/op
WorkloadResult  12: 2048 op, 650290300.00 ns, 317.5246 us/op
WorkloadResult  13: 2048 op, 692791100.00 ns, 338.2769 us/op
WorkloadResult  14: 2048 op, 693820700.00 ns, 338.7796 us/op
WorkloadResult  15: 2048 op, 664364000.00 ns, 324.3965 us/op
WorkloadResult  16: 2048 op, 684369400.00 ns, 334.1647 us/op
WorkloadResult  17: 2048 op, 702494300.00 ns, 343.0148 us/op
WorkloadResult  18: 2048 op, 687423500.00 ns, 335.6560 us/op
WorkloadResult  19: 2048 op, 666539700.00 ns, 325.4588 us/op
WorkloadResult  20: 2048 op, 687458100.00 ns, 335.6729 us/op
WorkloadResult  21: 2048 op, 687983500.00 ns, 335.9294 us/op
WorkloadResult  22: 2048 op, 718438200.00 ns, 350.7999 us/op
WorkloadResult  23: 2048 op, 664388300.00 ns, 324.4083 us/op
WorkloadResult  24: 2048 op, 686072500.00 ns, 334.9963 us/op
WorkloadResult  25: 2048 op, 665031600.00 ns, 324.7225 us/op
WorkloadResult  26: 2048 op, 671064600.00 ns, 327.6683 us/op
GC:  0 0 0 0 2048
Threading:  2 0 2048

// AfterAll
// Benchmark Process 8776 has exited with code 0

Mean = 330.0250 us, StdErr = 1.7452 us (0.53%); N = 26, StdDev = 8.8989 us
Min = 313.7673 us, Q1 = 324.0676 us, Median = 330.9165 us, Q3 = 335.6729 us, Max = 350.7999 us
IQR = 11.6053 us, LowerFence = 306.6596 us, UpperFence = 353.0809 us
ConfidenceInterval = [323.5238 us; 336.5262 us] (CI 99.9%), Margin = 6.5012 us (1.97% of Mean)
Skewness = 0.15, Kurtosis = 2.31, MValue = 2

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.MapContainsStruct: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "676aa785-8dce-48b2-a27d-90c773ea01ed.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.MapContainsStruct" --job "Default" --benchmarkId 3 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\676aa785-8dce-48b2-a27d-90c773ea01ed\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 341700.00 ns, 341.7000 us/op
WorkloadJitting  1: 1 op, 122979100.00 ns, 122.9791 ms/op

WorkloadPilot    1: 2 op, 252451800.00 ns, 126.2259 ms/op
WorkloadPilot    2: 3 op, 377946600.00 ns, 125.9822 ms/op
WorkloadPilot    3: 4 op, 498395600.00 ns, 124.5989 ms/op
WorkloadPilot    4: 5 op, 694784100.00 ns, 138.9568 ms/op

WorkloadWarmup   1: 5 op, 778480900.00 ns, 155.6962 ms/op
WorkloadWarmup   2: 5 op, 753713000.00 ns, 150.7426 ms/op
WorkloadWarmup   3: 5 op, 654955600.00 ns, 130.9911 ms/op
WorkloadWarmup   4: 5 op, 636947900.00 ns, 127.3896 ms/op
WorkloadWarmup   5: 5 op, 635841500.00 ns, 127.1683 ms/op
WorkloadWarmup   6: 5 op, 661026300.00 ns, 132.2053 ms/op
WorkloadWarmup   7: 5 op, 629016000.00 ns, 125.8032 ms/op
WorkloadWarmup   8: 5 op, 645440900.00 ns, 129.0882 ms/op
WorkloadWarmup   9: 5 op, 650039100.00 ns, 130.0078 ms/op
WorkloadWarmup  10: 5 op, 629242100.00 ns, 125.8484 ms/op

// BeforeActualRun
WorkloadActual   1: 5 op, 623552800.00 ns, 124.7106 ms/op
WorkloadActual   2: 5 op, 637869400.00 ns, 127.5739 ms/op
WorkloadActual   3: 5 op, 632561800.00 ns, 126.5124 ms/op
WorkloadActual   4: 5 op, 625914700.00 ns, 125.1829 ms/op
WorkloadActual   5: 5 op, 625552200.00 ns, 125.1104 ms/op
WorkloadActual   6: 5 op, 643062500.00 ns, 128.6125 ms/op
WorkloadActual   7: 5 op, 646314200.00 ns, 129.2628 ms/op
WorkloadActual   8: 5 op, 632607600.00 ns, 126.5215 ms/op
WorkloadActual   9: 5 op, 647273900.00 ns, 129.4548 ms/op
WorkloadActual  10: 5 op, 615957900.00 ns, 123.1916 ms/op
WorkloadActual  11: 5 op, 633871600.00 ns, 126.7743 ms/op
WorkloadActual  12: 5 op, 619123100.00 ns, 123.8246 ms/op
WorkloadActual  13: 5 op, 640407600.00 ns, 128.0815 ms/op
WorkloadActual  14: 5 op, 630478300.00 ns, 126.0957 ms/op
WorkloadActual  15: 5 op, 625748900.00 ns, 125.1498 ms/op

// AfterActualRun
WorkloadResult   1: 5 op, 623552800.00 ns, 124.7106 ms/op
WorkloadResult   2: 5 op, 637869400.00 ns, 127.5739 ms/op
WorkloadResult   3: 5 op, 632561800.00 ns, 126.5124 ms/op
WorkloadResult   4: 5 op, 625914700.00 ns, 125.1829 ms/op
WorkloadResult   5: 5 op, 625552200.00 ns, 125.1104 ms/op
WorkloadResult   6: 5 op, 643062500.00 ns, 128.6125 ms/op
WorkloadResult   7: 5 op, 646314200.00 ns, 129.2628 ms/op
WorkloadResult   8: 5 op, 632607600.00 ns, 126.5215 ms/op
WorkloadResult   9: 5 op, 647273900.00 ns, 129.4548 ms/op
WorkloadResult  10: 5 op, 615957900.00 ns, 123.1916 ms/op
WorkloadResult  11: 5 op, 633871600.00 ns, 126.7743 ms/op
WorkloadResult  12: 5 op, 619123100.00 ns, 123.8246 ms/op
WorkloadResult  13: 5 op, 640407600.00 ns, 128.0815 ms/op
WorkloadResult  14: 5 op, 630478300.00 ns, 126.0957 ms/op
WorkloadResult  15: 5 op, 625748900.00 ns, 125.1498 ms/op
GC:  0 0 0 0 5
Threading:  2 0 5

// AfterAll
// Benchmark Process 25552 has exited with code 0

Mean = 126.4040 ms, StdErr = 0.4946 ms (0.39%); N = 15, StdDev = 1.9157 ms
Min = 123.1916 ms, Q1 = 125.1104 ms, Median = 126.5124 ms, Q3 = 128.0815 ms, Max = 129.4548 ms
IQR = 2.9711 ms, LowerFence = 120.6538 ms, UpperFence = 132.5381 ms
ConfidenceInterval = [124.3560 ms; 128.4519 ms] (CI 99.9%), Margin = 2.0479 ms (1.62% of Mean)
Skewness = 0.07, Kurtosis = 1.75, MValue = 2

// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\ValueTuplePerf.ListOfTuplesContainsBenchmark-report.csv
  BenchmarkDotNet.Artifacts\results\ValueTuplePerf.ListOfTuplesContainsBenchmark-report-github.md
  BenchmarkDotNet.Artifacts\results\ValueTuplePerf.ListOfTuplesContainsBenchmark-report.html

// * Detailed results *
ListOfTuplesContainsBenchmark.ListContainsTuple: DefaultJob
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 68.2957 ms, StdErr = 0.3457 ms (0.51%); N = 20, StdDev = 1.5460 ms
Min = 66.2733 ms, Q1 = 67.1326 ms, Median = 67.7753 ms, Q3 = 69.4308 ms, Max = 71.1159 ms
IQR = 2.2982 ms, LowerFence = 63.6853 ms, UpperFence = 72.8782 ms
ConfidenceInterval = [66.9532 ms; 69.6382 ms] (CI 99.9%), Margin = 1.3425 ms (1.97% of Mean)
Skewness = 0.71, Kurtosis = 1.99, MValue = 2.46
-------------------- Histogram --------------------
[65.775 ms ; 68.231 ms) | @@@@@@@@@@@@@
[68.231 ms ; 71.412 ms) | @@@@@@@
---------------------------------------------------

ListOfTuplesContainsBenchmark.ListContainsStruct: DefaultJob
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 50.8410 ms, StdErr = 0.2322 ms (0.46%); N = 14, StdDev = 0.8689 ms
Min = 49.1027 ms, Q1 = 50.1622 ms, Median = 50.9996 ms, Q3 = 51.3933 ms, Max = 52.2306 ms
IQR = 1.2311 ms, LowerFence = 48.3155 ms, UpperFence = 53.2400 ms
ConfidenceInterval = [49.8609 ms; 51.8212 ms] (CI 99.9%), Margin = 0.9801 ms (1.93% of Mean)
Skewness = -0.18, Kurtosis = 2.12, MValue = 2
-------------------- Histogram --------------------
