// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 4 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\e2a971b6-b45a-4da2-bb19-c5e565f74b56
// command took 3.19s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\e2a971b6-b45a-4da2-bb19-c5e565f74b56
// command took 4.24s and exited with 0
// ***** Done, took 00:00:07 (7.62 sec)   *****
// Found 4 benchmarks:
//   ListOfTuplesContainsBenchmark.ListTupleContains: Job-GAAMOV(IterationCount=5)
//   ListOfTuplesContainsBenchmark.ListStructContains: Job-GAAMOV(IterationCount=5)
//   ListOfTuplesContainsBenchmark.MapContainsTuple: Job-GAAMOV(IterationCount=5)
//   ListOfTuplesContainsBenchmark.MapContainsStruct: Job-GAAMOV(IterationCount=5)

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.ListTupleContains: Job-GAAMOV(IterationCount=5)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "e2a971b6-b45a-4da2-bb19-c5e565f74b56.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.ListTupleContains" --job "IterationCount=5" --benchmarkId 0 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\e2a971b6-b45a-4da2-bb19-c5e565f74b56\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: Job-JANQZG(IterationCount=5)

WorkloadWarmup   8: 8192 op, 919612200.00 ns, 112.2573 us/op
WorkloadWarmup   9: 8192 op, 891187200.00 ns, 108.7875 us/op
WorkloadWarmup  10: 8192 op, 901777600.00 ns, 110.0803 us/op
WorkloadWarmup  11: 8192 op, 909977200.00 ns, 111.0812 us/op
WorkloadWarmup  12: 8192 op, 878476000.00 ns, 107.2358 us/op

// BeforeActualRun
WorkloadActual   1: 8192 op, 919701600.00 ns, 112.2683 us/op
WorkloadActual   2: 8192 op, 872927700.00 ns, 106.5586 us/op
WorkloadActual   3: 8192 op, 894391700.00 ns, 109.1787 us/op
WorkloadActual   4: 8192 op, 925453900.00 ns, 112.9704 us/op
WorkloadActual   5: 8192 op, 873148800.00 ns, 106.5855 us/op

// AfterActualRun
WorkloadResult   1: 8192 op, 919686000.00 ns, 112.2664 us/op
WorkloadResult   2: 8192 op, 872912100.00 ns, 106.5567 us/op
WorkloadResult   3: 8192 op, 894376100.00 ns, 109.1768 us/op
WorkloadResult   4: 8192 op, 925438300.00 ns, 112.9685 us/op
WorkloadResult   5: 8192 op, 873133200.00 ns, 106.5836 us/op
GC:  0 0 0 0 8192
Threading:  2 0 8192

// AfterAll
// Benchmark Process 9108 has exited with code 0

Mean = 109.5104 us, StdErr = 1.3593 us (1.24%); N = 5, StdDev = 3.0396 us
Min = 106.5567 us, Q1 = 106.5701 us, Median = 109.1768 us, Q3 = 112.6174 us, Max = 112.9685 us
IQR = 6.0473 us, LowerFence = 97.4992 us, UpperFence = 121.6884 us
ConfidenceInterval = [97.8061 us; 121.2147 us] (CI 99.9%), Margin = 11.7043 us (10.69% of Mean)
Skewness = 0.08, Kurtosis = 0.82, MValue = 2

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.ListStructContains: Job-GAAMOV(IterationCount=5)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "e2a971b6-b45a-4da2-bb19-c5e565f74b56.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.ListStructContains" --job "IterationCount=5" --benchmarkId 1 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\e2a971b6-b45a-4da2-bb19-c5e565f74b56\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: Job-GEWGGV(IterationCount=5)

OverheadJitting  1: 1 op, 351300.00 ns, 351.3000 us/op
WorkloadJitting  1: 1 op, 1714600.00 ns, 1.7146 ms/op

OverheadJitting  2: 16 op, 462500.00 ns, 28.9062 us/op
WorkloadJitting  2: 16 op, 5533700.00 ns, 345.8562 us/op

WorkloadPilot    1: 16 op, 4251000.00 ns, 265.6875 us/op
WorkloadPilot    2: 32 op, 7800100.00 ns, 243.7531 us/op
WorkloadPilot    3: 64 op, 16742300.00 ns, 261.5984 us/op
WorkloadPilot    4: 128 op, 34058000.00 ns, 266.0781 us/op
WorkloadPilot    5: 256 op, 64578800.00 ns, 252.2609 us/op
WorkloadPilot    6: 512 op, 88257200.00 ns, 172.3773 us/op
WorkloadPilot    7: 1024 op, 109538200.00 ns, 106.9709 us/op
WorkloadPilot    8: 2048 op, 221954000.00 ns, 108.3760 us/op
WorkloadPilot    9: 4096 op, 441282200.00 ns, 107.7349 us/op
WorkloadPilot   10: 8192 op, 888346200.00 ns, 108.4407 us/op

OverheadWarmup   1: 8192 op, 18000.00 ns, 2.1973 ns/op
OverheadWarmup   2: 8192 op, 14500.00 ns, 1.7700 ns/op
OverheadWarmup   3: 8192 op, 14700.00 ns, 1.7944 ns/op
OverheadWarmup   4: 8192 op, 14400.00 ns, 1.7578 ns/op
OverheadWarmup   5: 8192 op, 22400.00 ns, 2.7344 ns/op
OverheadWarmup   6: 8192 op, 15200.00 ns, 1.8555 ns/op

OverheadActual   1: 8192 op, 14700.00 ns, 1.7944 ns/op
OverheadActual   2: 8192 op, 15300.00 ns, 1.8677 ns/op
OverheadActual   3: 8192 op, 15100.00 ns, 1.8433 ns/op
OverheadActual   4: 8192 op, 33800.00 ns, 4.1260 ns/op
OverheadActual   5: 8192 op, 14400.00 ns, 1.7578 ns/op
OverheadActual   6: 8192 op, 14500.00 ns, 1.7700 ns/op
OverheadActual   7: 8192 op, 33300.00 ns, 4.0649 ns/op
OverheadActual   8: 8192 op, 14400.00 ns, 1.7578 ns/op
OverheadActual   9: 8192 op, 14600.00 ns, 1.7822 ns/op
OverheadActual  10: 8192 op, 15100.00 ns, 1.8433 ns/op
OverheadActual  11: 8192 op, 15000.00 ns, 1.8311 ns/op
OverheadActual  12: 8192 op, 19700.00 ns, 2.4048 ns/op
OverheadActual  13: 8192 op, 15500.00 ns, 1.8921 ns/op
OverheadActual  14: 8192 op, 15900.00 ns, 1.9409 ns/op
OverheadActual  15: 8192 op, 15200.00 ns, 1.8555 ns/op

WorkloadWarmup   1: 8192 op, 875145900.00 ns, 106.8293 us/op
WorkloadWarmup   2: 8192 op, 971799300.00 ns, 118.6278 us/op
WorkloadWarmup   3: 8192 op, 878169100.00 ns, 107.1984 us/op
WorkloadWarmup   4: 8192 op, 861375100.00 ns, 105.1483 us/op
WorkloadWarmup   5: 8192 op, 924042200.00 ns, 112.7981 us/op
WorkloadWarmup   6: 8192 op, 876746300.00 ns, 107.0247 us/op

// BeforeActualRun
WorkloadActual   1: 8192 op, 890569600.00 ns, 108.7121 us/op
WorkloadActual   2: 8192 op, 855139200.00 ns, 104.3871 us/op
WorkloadActual   3: 8192 op, 855176500.00 ns, 104.3917 us/op
WorkloadActual   4: 8192 op, 914164400.00 ns, 111.5923 us/op
WorkloadActual   5: 8192 op, 843852300.00 ns, 103.0093 us/op

// AfterActualRun
WorkloadResult   1: 8192 op, 890554500.00 ns, 108.7103 us/op
WorkloadResult   2: 8192 op, 855124100.00 ns, 104.3853 us/op
WorkloadResult   3: 8192 op, 855161400.00 ns, 104.3898 us/op
WorkloadResult   4: 8192 op, 914149300.00 ns, 111.5905 us/op
WorkloadResult   5: 8192 op, 843837200.00 ns, 103.0075 us/op
GC:  0 0 0 1448 8192
Threading:  2 0 8192

// AfterAll
// Benchmark Process 18960 has exited with code 0

Mean = 106.4167 us, StdErr = 1.6107 us (1.51%); N = 5, StdDev = 3.6016 us
Min = 103.0075 us, Q1 = 103.6964 us, Median = 104.3898 us, Q3 = 110.1504 us, Max = 111.5905 us
IQR = 6.4540 us, LowerFence = 94.0154 us, UpperFence = 119.8314 us
ConfidenceInterval = [92.5481 us; 120.2852 us] (CI 99.9%), Margin = 13.8685 us (13.03% of Mean)
Skewness = 0.4, Kurtosis = 1.09, MValue = 3.33

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.MapContainsTuple: Job-GAAMOV(IterationCount=5)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "e2a971b6-b45a-4da2-bb19-c5e565f74b56.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.MapContainsTuple" --job "IterationCount=5" --benchmarkId 2 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\e2a971b6-b45a-4da2-bb19-c5e565f74b56\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: Job-HUFTPS(IterationCount=5)

OverheadJitting  1: 1 op, 352000.00 ns, 352.0000 us/op
WorkloadJitting  1: 1 op, 1839000.00 ns, 1.8390 ms/op

OverheadJitting  2: 16 op, 454700.00 ns, 28.4187 us/op
WorkloadJitting  2: 16 op, 8207600.00 ns, 512.9750 us/op

WorkloadPilot    1: 16 op, 5748400.00 ns, 359.2750 us/op
WorkloadPilot    2: 32 op, 11410700.00 ns, 356.5844 us/op
WorkloadPilot    3: 64 op, 24515900.00 ns, 383.0609 us/op
WorkloadPilot    4: 128 op, 48063300.00 ns, 375.4945 us/op
WorkloadPilot    5: 256 op, 96219400.00 ns, 375.8570 us/op
WorkloadPilot    6: 512 op, 177581300.00 ns, 346.8385 us/op
WorkloadPilot    7: 1024 op, 355827200.00 ns, 347.4875 us/op
WorkloadPilot    8: 2048 op, 703434400.00 ns, 343.4738 us/op

OverheadWarmup   1: 2048 op, 7000.00 ns, 3.4180 ns/op
OverheadWarmup   2: 2048 op, 3900.00 ns, 1.9043 ns/op
OverheadWarmup   3: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadWarmup   4: 2048 op, 6900.00 ns, 3.3691 ns/op
OverheadWarmup   5: 2048 op, 4400.00 ns, 2.1484 ns/op
OverheadWarmup   6: 2048 op, 23100.00 ns, 11.2793 ns/op
OverheadWarmup   7: 2048 op, 4300.00 ns, 2.0996 ns/op

OverheadActual   1: 2048 op, 4400.00 ns, 2.1484 ns/op
OverheadActual   2: 2048 op, 4400.00 ns, 2.1484 ns/op
OverheadActual   3: 2048 op, 4300.00 ns, 2.0996 ns/op
OverheadActual   4: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual   5: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual   6: 2048 op, 4700.00 ns, 2.2949 ns/op
OverheadActual   7: 2048 op, 4800.00 ns, 2.3438 ns/op
OverheadActual   8: 2048 op, 4100.00 ns, 2.0020 ns/op
OverheadActual   9: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual  10: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual  11: 2048 op, 4400.00 ns, 2.1484 ns/op
OverheadActual  12: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual  13: 2048 op, 4200.00 ns, 2.0508 ns/op
OverheadActual  14: 2048 op, 5900.00 ns, 2.8809 ns/op
OverheadActual  15: 2048 op, 4500.00 ns, 2.1973 ns/op
OverheadActual  16: 2048 op, 4500.00 ns, 2.1973 ns/op

WorkloadWarmup   1: 2048 op, 734834100.00 ns, 358.8057 us/op
WorkloadWarmup   2: 2048 op, 698607900.00 ns, 341.1171 us/op
WorkloadWarmup   3: 2048 op, 725071800.00 ns, 354.0390 us/op
WorkloadWarmup   4: 2048 op, 761103500.00 ns, 371.6326 us/op
WorkloadWarmup   5: 2048 op, 717136300.00 ns, 350.1642 us/op
WorkloadWarmup   6: 2048 op, 700762200.00 ns, 342.1690 us/op
WorkloadWarmup   7: 2048 op, 748586200.00 ns, 365.5206 us/op
WorkloadWarmup   8: 2048 op, 718438600.00 ns, 350.8001 us/op

// BeforeActualRun
WorkloadActual   1: 2048 op, 735262400.00 ns, 359.0148 us/op
WorkloadActual   2: 2048 op, 756708900.00 ns, 369.4868 us/op
WorkloadActual   3: 2048 op, 700958100.00 ns, 342.2647 us/op
WorkloadActual   4: 2048 op, 727903200.00 ns, 355.4215 us/op
WorkloadActual   5: 2048 op, 743353700.00 ns, 362.9657 us/op

// AfterActualRun
WorkloadResult   1: 2048 op, 735258050.00 ns, 359.0127 us/op
WorkloadResult   2: 2048 op, 756704550.00 ns, 369.4846 us/op
WorkloadResult   3: 2048 op, 700953750.00 ns, 342.2626 us/op
WorkloadResult   4: 2048 op, 727898850.00 ns, 355.4194 us/op
WorkloadResult   5: 2048 op, 743349350.00 ns, 362.9635 us/op
GC:  0 0 0 0 2048
Threading:  2 0 2048

// AfterAll
// Benchmark Process 18312 has exited with code 0

Mean = 357.8286 us, StdErr = 4.5373 us (1.27%); N = 5, StdDev = 10.1457 us
Min = 342.2626 us, Q1 = 348.8410 us, Median = 359.0127 us, Q3 = 366.2241 us, Max = 369.4846 us
IQR = 17.3831 us, LowerFence = 322.7663 us, UpperFence = 392.2988 us
ConfidenceInterval = [318.7612 us; 396.8959 us] (CI 99.9%), Margin = 39.0674 us (10.92% of Mean)
Skewness = -0.4, Kurtosis = 1.47, MValue = 2

// **************************
// Benchmark: ListOfTuplesContainsBenchmark.MapContainsStruct: Job-GAAMOV(IterationCount=5)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "e2a971b6-b45a-4da2-bb19-c5e565f74b56.dll" --benchmarkName "ValueTuplePerf.ListOfTuplesContainsBenchmark.MapContainsStruct" --job "IterationCount=5" --benchmarkId 3 in C:\Users\keith\Source\Repos\ValueTuplePerf\bin\Release\netcoreapp3.1\e2a971b6-b45a-4da2-bb19-c5e565f74b56\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
// GC=Concurrent Workstation
// Job: Job-SDMSLI(IterationCount=5)

OverheadJitting  1: 1 op, 348100.00 ns, 348.1000 us/op
WorkloadJitting  1: 1 op, 129218700.00 ns, 129.2187 ms/op

WorkloadPilot    1: 2 op, 258948700.00 ns, 129.4743 ms/op
WorkloadPilot    2: 3 op, 419567000.00 ns, 139.8557 ms/op
WorkloadPilot    3: 4 op, 504444600.00 ns, 126.1111 ms/op

WorkloadWarmup   1: 4 op, 509977800.00 ns, 127.4945 ms/op
WorkloadWarmup   2: 4 op, 497112900.00 ns, 124.2782 ms/op
WorkloadWarmup   3: 4 op, 518321700.00 ns, 129.5804 ms/op
WorkloadWarmup   4: 4 op, 544255800.00 ns, 136.0640 ms/op
WorkloadWarmup   5: 4 op, 511306600.00 ns, 127.8267 ms/op
WorkloadWarmup   6: 4 op, 507867900.00 ns, 126.9670 ms/op
WorkloadWarmup   7: 4 op, 521575200.00 ns, 130.3938 ms/op
WorkloadWarmup   8: 4 op, 554117600.00 ns, 138.5294 ms/op
WorkloadWarmup   9: 4 op, 502338600.00 ns, 125.5846 ms/op

// BeforeActualRun
WorkloadActual   1: 4 op, 509226500.00 ns, 127.3066 ms/op
WorkloadActual   2: 4 op, 524364200.00 ns, 131.0910 ms/op
WorkloadActual   3: 4 op, 547974100.00 ns, 136.9935 ms/op
WorkloadActual   4: 4 op, 515576600.00 ns, 128.8942 ms/op
WorkloadActual   5: 4 op, 517301100.00 ns, 129.3253 ms/op

// AfterActualRun
WorkloadResult   1: 4 op, 509226500.00 ns, 127.3066 ms/op
WorkloadResult   2: 4 op, 524364200.00 ns, 131.0910 ms/op
WorkloadResult   3: 4 op, 547974100.00 ns, 136.9935 ms/op
WorkloadResult   4: 4 op, 515576600.00 ns, 128.8942 ms/op
WorkloadResult   5: 4 op, 517301100.00 ns, 129.3253 ms/op
GC:  0 0 0 960000 4
Threading:  2 0 4

// AfterAll
// Benchmark Process 27568 has exited with code 0

Mean = 130.7221 ms, StdErr = 1.6797 ms (1.28%); N = 5, StdDev = 3.7558 ms
Min = 127.3066 ms, Q1 = 128.1004 ms, Median = 129.3253 ms, Q3 = 134.0423 ms, Max = 136.9935 ms
IQR = 5.9419 ms, LowerFence = 119.1875 ms, UpperFence = 142.9551 ms
ConfidenceInterval = [116.2598 ms; 145.1845 ms] (CI 99.9%), Margin = 14.4623 ms (11.06% of Mean)
Skewness = 0.75, Kurtosis = 1.71, MValue = 2.5

// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\ValueTuplePerf.ListOfTuplesContainsBenchmark-report.csv
  BenchmarkDotNet.Artifacts\results\ValueTuplePerf.ListOfTuplesContainsBenchmark-report-github.md
  BenchmarkDotNet.Artifacts\results\ValueTuplePerf.ListOfTuplesContainsBenchmark-report.html

// * Detailed results *
ListOfTuplesContainsBenchmark.ListTupleContains: Job-GAAMOV(IterationCount=5)
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 109.5104 us, StdErr = 1.3593 us (1.24%); N = 5, StdDev = 3.0396 us
Min = 106.5567 us, Q1 = 106.5701 us, Median = 109.1768 us, Q3 = 112.6174 us, Max = 112.9685 us
IQR = 6.0473 us, LowerFence = 97.4992 us, UpperFence = 121.6884 us
ConfidenceInterval = [97.8061 us; 121.2147 us] (CI 99.9%), Margin = 11.7043 us (10.69% of Mean)
Skewness = 0.08, Kurtosis = 0.82, MValue = 2
-------------------- Histogram --------------------
[106.311 us ; 111.062 us) | @@@
[111.062 us ; 114.524 us) | @@
---------------------------------------------------

ListOfTuplesContainsBenchmark.ListStructContains: Job-GAAMOV(IterationCount=5)
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 106.4167 us, StdErr = 1.6107 us (1.51%); N = 5, StdDev = 3.6016 us
Min = 103.0075 us, Q1 = 103.6964 us, Median = 104.3898 us, Q3 = 110.1504 us, Max = 111.5905 us
IQR = 6.4540 us, LowerFence = 94.0154 us, UpperFence = 119.8314 us
ConfidenceInterval = [92.5481 us; 120.2852 us] (CI 99.9%), Margin = 13.8685 us (13.03% of Mean)
Skewness = 0.4, Kurtosis = 1.09, MValue = 3.33
-------------------- Histogram --------------------
[101.856 us ; 105.542 us) | @@@
[105.542 us ; 108.307 us) | 
[108.307 us ; 111.993 us) | @@
---------------------------------------------------

ListOfTuplesContainsBenchmark.MapContainsTuple: Job-GAAMOV(IterationCount=5)
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 357.8286 us, StdErr = 4.5373 us (1.27%); N = 5, StdDev = 10.1457 us
Min = 342.2626 us, Q1 = 348.8410 us, Median = 359.0127 us, Q3 = 366.2241 us, Max = 369.4846 us
IQR = 17.3831 us, LowerFence = 322.7663 us, UpperFence = 392.2988 us
ConfidenceInterval = [318.7612 us; 396.8959 us] (CI 99.9%), Margin = 39.0674 us (10.92% of Mean)
Skewness = -0.4, Kurtosis = 1.47, MValue = 2
-------------------- Histogram --------------------
[337.071 us ; 347.454 us) | @
[347.454 us ; 364.383 us) | @@@
[364.383 us ; 374.676 us) | @
---------------------------------------------------

ListOfTuplesContainsBenchmark.MapContainsStruct: Job-GAAMOV(IterationCount=5)
Runtime = .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT; GC = Concurrent Workstation
Mean = 130.7221 ms, StdErr = 1.6797 ms (1.28%); N = 5, StdDev = 3.7558 ms
Min = 127.3066 ms, Q1 = 128.1004 ms, Median = 129.3253 ms, Q3 = 134.0423 ms, Max = 136.9935 ms
IQR = 5.9419 ms, LowerFence = 119.1875 ms, UpperFence = 142.9551 ms
ConfidenceInterval = [116.2598 ms; 145.1845 ms] (CI 99.9%), Margin = 14.4623 ms (11.06% of Mean)
Skewness = 0.75, Kurtosis = 1.71, MValue = 2.5
-------------------- Histogram --------------------
[127.277 ms ; 131.121 ms) | @@@@
[131.121 ms ; 135.072 ms) | 
[135.072 ms ; 138.915 ms) | @
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.12.0, OS=Windows 10.0.19041
Intel Core i7-6700HQ CPU 2.60GHz (Skylake), 1 CPU, 8 logical and 4 physical cores
.NET Core SDK=3.1.200
  [Host]     : .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT
  Job-GAAMOV : .NET Core 3.1.2 (CoreCLR 4.700.20.6602, CoreFX 4.700.20.6702), X64 RyuJIT

IterationCount=5  

|             Method |         Mean |        Error |      StdDev | Gen 0 | Gen 1 | Gen 2 | Allocated |
|------------------- |-------------:|-------------:|------------:|------:|------:|------:|----------:|
|  ListTupleContains |     109.5 us |     11.70 us |     3.04 us |     - |     - |     - |         - |
| ListStructContains |     106.4 us |     13.87 us |     3.60 us |     - |     - |     - |         - |
|   MapContainsTuple |     357.8 us |     39.07 us |    10.15 us |     - |     - |     - |         - |
|  MapContainsStruct | 130,722.1 us | 14,462.34 us | 3,755.83 us |     - |     - |     - |  240000 B |

// * Legends *
  Mean      : Arithmetic mean of all measurements
  Error     : Half of 99.9% confidence interval
  StdDev    : Standard deviation of all measurements
  Gen 0     : GC Generation 0 collects per 1000 operations
  Gen 1     : GC Generation 1 collects per 1000 operations
  Gen 2     : GC Generation 2 collects per 1000 operations
  Allocated : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  1 us      : 1 Microsecond (0.000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:00:55 (55.18 sec), executed benchmarks: 4

Global total time: 00:01:02 (62.81 sec), executed benchmarks: 4
// * Artifacts cleanup *
